t,a_il_0,a_il_1,a_il_2,a_il_3,a_il_4,a_il_5,a_il_6,a_il_7,a_il_8,a_il_9,a_il_10,a_il_11,a_il_12,a_il_13,a_il_14,a_il_15,a_il_16,a_il_17,a_il_18,a_il_19,a_il_20,a_il_21,a_il_22,a_il_23,a_il_24,a_il_25,a_il_26,a_il_27,a_il_28,a_il_29,a_il_30
8042.228128,0.760221,0.735673,-0.121489,-0.195493,-0.116322,-0.154272,0.306498,-1.043555,0.279817,-1.611685,-1.590304,20.000000,-0.086523,0.036431,0.326421,0.621490,-20.000000,-0.075371,-0.118885,-0.166088,0.169774,-1.777358,1.652856,0.180182,0.086612,-0.169055,0.143869,4.113804,-20.000000,20.000000,6.622572
8042.246232,0.820315,0.803532,-0.131126,-0.250879,-0.116401,-0.261291,0.307896,-1.036446,0.896021,-1.545532,-1.553047,20.000000,-0.085562,0.017096,0.485232,0.787799,-20.000000,-0.083422,-0.149694,-0.274441,-0.050518,-1.770199,1.671169,0.203805,0.085140,-0.192116,0.123267,4.138500,-20.000000,20.000000,6.584736
8042.264257,0.807116,0.851131,-0.132055,-0.263166,-0.123961,-0.287485,0.285357,-1.042214,0.955971,-1.550258,-1.515249,20.000000,-0.111819,-0.075570,0.336073,0.632163,-20.000000,-0.108447,-0.158054,-0.336261,-0.083819,-1.726199,1.630217,0.207120,0.056098,-0.233675,0.138050,4.214769,-20.000000,20.000000,6.542047
8042.282115,0.810160,0.872493,-0.113392,-0.213315,-0.112890,-0.137806,0.297499,-1.045906,0.763830,-1.616614,-1.505847,20.000000,-0.035809,-0.050555,0.434897,0.727557,-20.000000,-0.046600,-0.105800,-0.314211,-0.080387,-1.726813,1.654649,0.283685,0.024513,-0.219427,0.147516,4.298062,-20.000000,20.000000,6.570082
8042.300761,0.831909,0.851556,-0.093686,-0.223260,-0.069668,0.080633,0.286312,-1.029546,0.239329,-1.666614,-1.510613,20.000000,-0.084533,-0.058084,0.388430,0.696258,-20.000000,-0.019315,-0.087585,-0.294054,-0.040553,-1.727110,1.631796,0.275839,0.027142,-0.219497,0.153762,4.359028,-20.000000,20.000000,6.605135
8042.318179,0.843250,0.775926,-0.074876,-0.180450,-0.022157,0.275440,0.293575,-1.027396,-0.409368,-1.698455,-1.533375,20.000000,-0.060258,-0.069484,0.344573,0.652745,-20.000000,0.033248,-0.005639,-0.258080,0.048786,-1.753996,1.618688,0.291813,-0.010585,-0.183933,0.168471,4.385273,-20.000000,20.000000,6.652663
8042.337115,0.813413,0.700813,-0.082007,-0.170243,-0.005196,0.355247,0.303200,-1.029830,-0.641652,-1.740307,-1.596002,20.000000,-0.038750,-0.054134,0.154923,0.463285,-20.000000,0.064785,-0.028977,-0.190897,0.198967,-1.751954,1.603051,0.277401,0.024514,-0.164196,0.214155,4.346951,-20.000000,20.000000,6.680082
8042.354113,0.826926,0.574055,-0.086963,-0.162381,0.055694,0.358263,0.339072,-1.036909,-0.712664,-1.740510,-1.667497,20.000000,-0.031475,-0.043439,0.070989,0.380219,-20.000000,0.028531,-0.052250,-0.131247,0.253585,-1.768064,1.567872,0.217843,-0.010619,-0.154909,0.235558,4.293288,-20.000000,20.000000,6.707109
8042.372126,0.849438,0.537211,-0.093570,-0.218797,0.047015,0.333940,0.343458,-1.015819,-0.683832,-1.699086,-1.697476,20.000000,-0.045885,-0.032178,0.148923,0.426882,-20.000000,0.005775,-0.100015,-0.109776,0.249373,-1.777632,1.546330,0.190046,0.006738,-0.152138,0.256814,4.190744,-20.000000,20.000000,6.726263
8042.392128,0.850524,0.560619,-0.111138,-0.233702,0.052145,0.143674,0.368480,-1.002264,-0.447574,-1.670587,-1.687533,20.000000,-0.043695,-0.046736,0.132317,0.393744,-20.000000,-0.075213,-0.127754,-0.120872,0.209614,-1.761933,1.530756,0.161691,-0.004869,-0.159472,0.265496,4.099372,-20.000000,20.000000,6.703002
8042.408931,0.823994,0.564834,-0.097419,-0.221836,0.053824,-0.083286,0.387058,-0.996014,0.071701,-1.669075,-1.675084,20.000000,-0.009035,-0.066004,0.145792,0.469157,-20.000000,-0.088959,-0.186411,-0.146226,0.120470,-1.758114,1.538729,0.187618,0.008530,-0.198983,0.253062,4.039387,-20.000000,20.000000,6.699418
8042.426108,0.812209,0.609668,-0.100000,-0.263244,0.038650,-0.264311,0.414016,-0.995148,0.701675,-1.648145,-1.651751,20.000000,0.000890,-0.069055,0.154721,0.523307,-20.000000,-0.092652,-0.192835,-0.174638,0.005495,-1.724382,1.535367,0.191871,-0.008843,-0.240830,0.240130,4.029579,-20.000000,20.000000,6.678184
8042.444115,0.327017,1.178037,0.177482,-0.115121,-0.025848,-0.000343,0.188600,-1.217014,0.743027,-1.817888,-1.281662,20.000000,0.277298,-0.588246,0.383759,0.797535,-20.000000,-0.235021,-0.173436,-0.346122,-0.077359,-1.771352,1.623906,0.281033,-0.239836,-0.193573,0.242162,4.172678,-20.000000,20.000000,6.678267
8042.462109,0.201788,1.360142,0.089458,0.024251,0.011497,0.139894,0.165785,-1.209488,0.541024,-1.933097,-1.165800,20.000000,0.191923,-0.491620,0.296427,0.839069,-20.000000,-0.152971,-0.126995,-0.352570,-0.082293,-1.732837,1.621750,0.293663,-0.186048,-0.185950,0.225748,4.334437,-20.000000,20.000000,6.665399
8042.480377,0.067203,1.411883,0.077974,0.126096,0.018124,0.289036,0.140960,-1.235124,0.139216,-2.048471,-1.156772,20.000000,0.086453,-0.409181,0.171113,0.833803,-20.000000,-0.071384,-0.109717,-0.255949,0.015057,-1.722019,1.670089,0.276781,-0.125328,-0.154191,0.234225,4.454071,-20.000000,20.000000,6.701282
8042.498104,0.073121,1.332925,0.037917,0.130085,0.018484,0.334581,0.186210,-1.227795,-0.343961,-2.037900,-1.198030,20.000000,0.018460,-0.308854,0.136162,0.867668,-20.000000,0.016926,-0.043343,-0.216194,0.068549,-1.747009,1.680000,0.281726,-0.087748,-0.132386,0.247617,4.536892,-20.000000,20.000000,6.797959
8042.516227,0.180871,1.196656,0.003388,0.145096,0.039669,0.275629,0.270070,-1.192736,-0.649752,-1.959714,-1.236555,20.000000,-0.002559,-0.199952,0.106297,0.854575,-20.000000,0.040369,-0.041704,-0.167458,0.144729,-1.784284,1.685385,0.265986,-0.036908,-0.140204,0.256471,4.582742,-20.000000,20.000000,6.897344
8042.534109,0.213859,1.112623,-0.034198,0.124624,0.022325,0.117293,0.280336,-1.181208,-0.747110,-1.916594,-1.293482,20.000000,-0.081490,-0.199525,0.037282,0.780748,-20.000000,0.040826,-0.081620,-0.104228,0.263593,-1.800839,1.663531,0.224785,-0.016246,-0.132978,0.274413,4.551311,-20.000000,20.000000,6.962570
8042.552112,0.251638,1.068631,-0.056932,0.029480,0.008109,0.106960,0.288924,-1.213793,-0.600024,-1.881748,-1.334206,20.000000,-0.061585,-0.146949,0.057225,0.776800,-20.000000,-0.045809,-0.108133,-0.092797,0.271254,-1.826163,1.681328,0.186995,0.016340,-0.124289,0.250432,4.493294,-20.000000,20.000000,7.010891
8042.571120,0.286695,1.066036,-0.088140,0.009237,-0.023271,0.021958,0.283527,-1.283071,-0.157103,-1.842190,-1.322615,20.000000,-0.061316,-0.114481,0.095744,0.808676,-20.000000,-0.138254,-0.155142,-0.138919,0.205563,-1.870744,1.730199,0.182346,0.088872,-0.137345,0.235975,4.443777,-20.000000,20.000000,7.055212
8042.588150,0.258325,1.112264,-0.097955,-0.077030,-0.083974,-0.007822,0.224600,-1.327387,0.207374,-1.820406,-1.332242,20.000000,-0.100633,-0.134429,0.112573,0.770452,-20.000000,-0.152494,-0.199181,-0.146750,0.180704,-1.843991,1.727081,0.170651,0.058394,-0.166600,0.222049,4.408547,-20.000000,20.000000,7.079453
8042.606143,0.288821,1.150419,-0.119732,-0.143122,-0.138056,-0.092391,0.200067,-1.287735,0.383200,-1.791792,-1.344721,20.000000,-0.068245,-0.063655,0.123993,0.749613,-20.000000,-0.159643,-0.203289,-0.175779,0.156118,-1.791441,1.665834,0.181938,0.064635,-0.201770,0.210164,4.372261,-20.000000,20.000000,7.072913
8042.624125,0.335984,1.137011,-0.104933,-0.095209,-0.122483,-0.067325,0.224245,-1.255181,0.595028,-1.786349,-1.326024,20.000000,-0.052145,-0.081644,0.165601,0.772217,-20.000000,-0.126967,-0.146472,-0.243618,0.097153,-1.771059,1.670406,0.231744,0.006394,-0.237619,0.205459,4.356684,-20.000000,20.000000,7.055310
8042.642835,0.359878,1.088247,-0.119970,-0.089152,-0.121563,-0.008491,0.225517,-1.262850,0.618874,-1.772567,-1.351546,20.000000,-0.111473,-0.120770,0.168193,0.763762,-20.000000,-0.089977,-0.072985,-0.260043,0.076281,-1.762208,1.668878,0.232934,-0.053979,-0.241177,0.209361,4.331049,-20.000000,20.000000,7.049077
8042.660137,0.385813,1.032476,-0.117511,-0.090186,-0.086449,0.100822,0.222754,-1.231246,0.266530,-1.817038,-1.375308,20.000000,-0.060264,-0.103407,0.116224,0.704306,-20.000000,-0.099435,-0.048179,-0.235723,0.117432,-1.784232,1.643447,0.262834,-0.070887,-0.236718,0.229299,4.307954,-20.000000,20.000000,7.058284
8042.678090,0.374206,1.037239,-0.100956,-0.041683,-0.061728,0.208247,0.188533,-1.273260,-0.239359,-1.857844,-1.365296,20.000000,-0.031876,-0.092058,0.110144,0.672923,-20.000000,-0.103069,-0.035751,-0.184820,0.162367,-1.797594,1.624908,0.268092,-0.055661,-0.209416,0.246333,4.288238,-20.000000,20.000000,7.104340
8042.696122,0.353446,1.062150,-0.114915,0.044176,-0.014915,0.223725,0.168852,-1.286735,-0.417528,-1.873608,-1.350431,20.000000,-0.077481,-0.070066,0.090454,0.673761,-20.000000,-0.070875,-0.042535,-0.141689,0.213966,-1.780328,1.618242,0.240828,-0.029990,-0.185864,0.257022,4.267483,-20.000000,20.000000,7.123653
8042.714106,0.326460,1.065224,-0.106418,0.022308,-0.038771,0.164593,0.175736,-1.289333,-0.562242,-1.870729,-1.381021,20.000000,-0.064487,-0.061898,0.041328,0.608203,-20.000000,-0.073738,-0.061900,-0.087899,0.278885,-1.784932,1.600492,0.234514,-0.035260,-0.189285,0.272528,4.223358,-20.000000,20.000000,7.165507
8042.732120,0.324351,1.087260,-0.084485,-0.006737,-0.044498,0.173440,0.166538,-1.316881,-0.443791,-1.863300,-1.387526,20.000000,0.009539,-0.079007,0.048537,0.597431,-20.000000,-0.108073,-0.104586,-0.093496,0.261732,-1.788585,1.576962,0.242620,-0.022852,-0.193164,0.259331,4.205019,-20.000000,20.000000,7.193389
8042.750104,0.310349,1.074724,-0.101098,-0.043463,-0.050510,0.158403,0.163492,-1.322717,-0.006022,-1.826280,-1.401479,20.000000,-0.011539,-0.098003,0.102358,0.640627,-20.000000,-0.158922,-0.151783,-0.141747,0.196748,-1.769315,1.537089,0.202474,-0.015355,-0.229315,0.258304,4.191583,-20.000000,20.000000,7.206684
8042.768136,0.303718,1.095017,-0.096078,-0.103142,-0.108354,0.108513,0.152826,-1.340570,0.072143,-1.821807,-1.387740,20.000000,-0.014600,-0.128472,0.080605,0.625195,-20.000000,-0.170096,-0.220375,-0.138019,0.162229,-1.740319,1.509210,0.192095,-0.021148,-0.233293,0.269312,4.149027,-20.000000,20.000000,7.230054
8042.786127,0.296121,1.085533,-0.081055,-0.096406,-0.098049,0.078369,0.130582,-1.350202,0.196540,-1.840639,-1.378178,20.000000,0.004778,-0.150348,0.064094,0.638869,-20.000000,-0.138574,-0.192613,-0.154466,0.127580,-1.734233,1.520621,0.205979,-0.078101,-0.258633,0.258490,4.138594,-20.000000,20.000000,7.242589
8042.804109,0.313406,1.069201,-0.066958,-0.093133,-0.094642,0.097346,0.133986,-1.347629,0.396406,-1.832431,-1.379201,20.000000,0.023766,-0.166059,0.083270,0.659974,-20.000000,-0.096451,-0.170458,-0.159932,0.088900,-1.716812,1.531540,0.241088,-0.097968,-0.269066,0.259156,4.140279,-20.000000,20.000000,7.272317
8042.822103,0.318728,1.048953,-0.067779,-0.090876,-0.109367,0.104165,0.146304,-1.342533,0.373932,-1.831716,-1.375909,20.000000,0.021822,-0.182968,0.069034,0.653291,-20.000000,-0.038430,-0.134096,-0.163034,0.072772,-1.705855,1.534126,0.243294,-0.141171,-0.263296,0.270991,4.131430,-20.000000,20.000000,7.285867
8042.840113,0.344072,0.998767,-0.082707,-0.077105,-0.090386,0.185506,0.171286,-1.325242,0.088019,-1.854093,-1.387272,20.000000,-0.009380,-0.143946,0.066421,0.652406,-20.000000,-0.076765,-0.094263,-0.142971,0.094448,-1.729359,1.540237,0.207438,-0.147417,-0.244209,0.281514,4.125778,-20.000000,20.000000,7.299582
8042.858101,0.370559,0.971524,-0.089394,-0.044532,-0.068029,0.170471,0.190890,-1.326873,-0.243366,-1.859093,-1.397399,20.000000,-0.057287,-0.098251,0.036711,0.615602,-20.000000,-0.082209,-0.068772,-0.098671,0.142137,-1.709022,1.539720,0.173775,-0.128992,-0.229444,0.276083,4.097096,-20.000000,20.000000,7.314462
8042.876109,0.417157,0.955392,-0.088624,-0.015029,-0.020500,0.120422,0.184847,-1.296217,-0.223837,-1.839738,-1.393006,20.000000,-0.056578,-0.080384,0.079397,0.662146,-20.000000,-0.083774,-0.070570,-0.114155,0.148512,-1.701243,1.522636,0.176687,-0.095844,-0.236542,0.286145,4.065493,-20.000000,20.000000,7.319523
8042.894232,0.436389,0.953074,-0.082043,-0.049890,-0.012882,0.100887,0.229079,-1.278593,-0.338749,-1.820644,-1.394050,20.000000,-0.013644,-0.074364,0.113936,0.665861,-20.000000,-0.097073,-0.095611,-0.108579,0.159771,-1.706891,1.500897,0.184762,-0.103084,-0.246377,0.300528,4.034496,-20.000000,20.000000,7.357695
8042.912121,0.439120,0.940018,-0.082367,-0.078465,-0.000788,0.093565,0.241138,-1.267622,-0.345496,-1.809970,-1.399199,20.000000,-0.026844,-0.065810,0.134332,0.666465,-20.000000,-0.101681,-0.123229,-0.123242,0.154153,-1.696907,1.484242,0.164346,-0.078254,-0.278086,0.296462,3.999236,-20.000000,20.000000,7.394020
8042.930100,0.417307,0.953665,-0.085882,-0.093552,-0.013833,0.086477,0.253740,-1.263073,-0.121490,-1.802653,-1.401873,20.000000,-0.010843,-0.071888,0.168736,0.692376,-20.000000,-0.127409,-0.152055,-0.151879,0.139552,-1.701477,1.474443,0.166514,-0.062661,-0.288028,0.286429,3.980407,-20.000000,20.000000,7.416339
8042.948119,0.400940,0.968669,-0.084328,-0.121510,-0.026892,0.100601,0.249128,-1.269467,-0.007805,-1.795334,-1.402438,20.000000,0.016546,-0.069331,0.161384,0.695912,-20.000000,-0.116683,-0.162843,-0.155396,0.124788,-1.687831,1.485229,0.187114,-0.076666,-0.299141,0.280465,3.956329,-20.000000,20.000000,7.436107
8042.966101,0.374009,0.952753,-0.087760,-0.162276,-0.036817,0.086523,0.246765,-1.264990,0.023610,-1.794393,-1.412704,20.000000,0.020212,-0.057933,0.137048,0.676445,-20.000000,-0.096030,-0.180976,-0.164718,0.106449,-1.675169,1.473165,0.195757,-0.065412,-0.316818,0.285455,3.932180,-20.000000,20.000000,7.447830
8042.984160,0.354980,0.933898,-0.076654,-0.155201,-0.026918,0.093145,0.257634,-1.258397,0.125281,-1.803033,-1.412343,20.000000,0.034907,-0.078134,0.135227,0.683256,-20.000000,-0.090762,-0.157815,-0.175530,0.088353,-1.670293,1.481083,0.190634,-0.087046,-0.324529,0.283391,3.911891,-20.000000,20.000000,7.457604
8043.002106,0.353772,0.923749,-0.081812,-0.151365,-0.022812,0.089758,0.264807,-1.257321,0.161006,-1.803972,-1.419363,20.000000,0.034348,-0.081286,0.108010,0.677477,-20.000000,-0.073918,-0.128120,-0.163629,0.090149,-1.662206,1.488026,0.191283,-0.106850,-0.323355,0.288927,3.883978,-20.000000,20.000000,7.470125
8043.020110,0.382151,0.896994,-0.089480,-0.153819,-0.005923,0.095841,0.268638,-1.251046,0.065885,-1.811209,-1.438456,20.000000,0.005979,-0.050146,0.088796,0.665000,-20.000000,-0.075960,-0.101645,-0.140706,0.099583,-1.652509,1.500076,0.181485,-0.110064,-0.329534,0.298508,3.852841,-20.000000,20.000000,7.491152
8043.038050,0.424064,0.875027,-0.081690,-0.148771,0.008882,0.099651,0.277805,-1.244006,-0.121078,-1.803095,-1.446947,20.000000,0.018378,-0.050118,0.111772,0.665998,-20.000000,-0.081302,-0.085735,-0.128687,0.106257,-1.653346,1.479007,0.197180,-0.112874,-0.328876,0.306419,3.825232,-20.000000,20.000000,7.528324
8043.056132,0.448147,0.865693,-0.092591,-0.128557,0.017766,0.109490,0.284499,-1.231385,-0.134094,-1.795626,-1.448617,20.000000,0.002761,-0.057927,0.127887,0.660606,-20.000000,-0.078193,-0.098827,-0.132568,0.115992,-1.654232,1.455696,0.199567,-0.100804,-0.321888,0.316231,3.796007,-20.000000,20.000000,7.570544
8043.074102,0.453403,0.867361,-0.097194,-0.126843,0.013123,0.100418,0.280117,-1.234041,-0.151499,-1.791780,-1.449862,20.000000,-0.009844,-0.046336,0.141682,0.662395,-20.000000,-0.079814,-0.105275,-0.140251,0.118624,-1.657704,1.451442,0.188659,-0.091331,-0.323008,0.322648,3.765408,-20.000000,20.000000,7.613470
8043.092132,0.471447,0.874126,-0.097010,-0.141944,0.011315,0.111329,0.281314,-1.236419,-0.147665,-1.788606,-1.455004,20.000000,0.001885,-0.039745,0.148871,0.650441,-20.000000,-0.081642,-0.118206,-0.140135,0.121269,-1.662933,1.449444,0.197391,-0.075384,-0.325801,0.320487,3.744867,-20.000000,20.000000,7.662943
8043.110103,0.477262,0.882267,-0.111460,-0.142673,0.011231,0.115149,0.279930,-1.232900,-0.107049,-1.780163,-1.458557,20.000000,-0.001679,-0.019442,0.175884,0.656739,-20.000000,-0.089323,-0.129847,-0.151976,0.112787,-1.668329,1.444289,0.193276,-0.059823,-0.328855,0.317631,3.731039,-20.000000,20.000000,7.710012
8043.128135,0.466721,0.865684,-0.104850,-0.144162,0.002207,0.112667,0.288085,-1.237926,-0.080726,-1.781560,-1.455301,20.000000,-0.003367,-0.049138,0.181418,0.661357,-20.000000,-0.091756,-0.139304,-0.157278,0.101602,-1.676195,1.436396,0.193581,-0.075081,-0.331637,0.321036,3.716626,-20.000000,20.000000,7.751287
8043.146101,0.485400,0.848294,-0.115550,-0.157454,0.007307,0.103358,0.301857,-1.223824,-0.119069,-1.772188,-1.468693,20.000000,-0.011159,-0.033990,0.171778,0.653128,-20.000000,-0.079736,-0.146203,-0.147760,0.105455,-1.679380,1.428628,0.196921,-0.066429,-0.332353,0.321871,3.696659,-20.000000,20.000000,7.784972
8043.164117,0.506655,0.835773,-0.115942,-0.146426,0.018285,0.129056,0.327241,-1.190324,-0.057172,-1.775262,-1.465246,20.000000,-0.038064,-0.035685,0.156536,0.642958,-20.000000,-0.086328,-0.135513,-0.152972,0.108568,-1.669033,1.436810,0.170437,-0.075928,-0.326476,0.321773,3.670989,-20.000000,20.000000,7.805592
8043.182103,0.503841,0.838010,-0.107746,-0.149354,0.013441,0.129612,0.331790,-1.192620,-0.008685,-1.773748,-1.473457,20.000000,-0.006883,-0.048713,0.144722,0.638871,-20.000000,-0.090247,-0.135011,-0.158045,0.104760,-1.672124,1.434987,0.181875,-0.079919,-0.330753,0.328504,3.647901,-20.000000,20.000000,7.831627
8043.201039,0.491283,0.839229,-0.116365,-0.152061,0.011390,0.163896,0.348724,-1.179228,-0.047204,-1.790600,-1.468796,20.000000,-0.017889,-0.044648,0.132002,0.633960,-20.000000,-0.088396,-0.124774,-0.149453,0.109260,-1.669286,1.446625,0.183151,-0.094413,-0.325655,0.332942,3.625857,-20.000000,20.000000,7.848066
8043.218108,0.515319,0.821010,-0.108657,-0.150049,0.010366,0.154938,0.385691,-1.151143,-0.088800,-1.801892,-1.483050,20.000000,-0.012975,-0.041070,0.098837,0.611955,-20.000000,-0.081103,-0.131151,-0.140148,0.122828,-1.671883,1.448327,0.192135,-0.076690,-0.335920,0.321199,3.605924,-20.000000,20.000000,7.875420
8043.236122,0.514694,0.815227,-0.108108,-0.155341,0.008164,0.118974,0.377797,-1.150296,-0.080478,-1.794015,-1.489037,20.000000,-0.022747,-0.054219,0.102394,0.599376,-20.000000,-0.081950,-0.125824,-0.129487,0.127710,-1.667115,1.448780,0.188967,-0.081702,-0.328583,0.334178,3.582547,-20.000000,20.000000,7.907820
8043.254105,0.522602,0.807739,-0.117690,-0.148649,0.015047,0.099879,0.387449,-1.127066,-0.040493,-1.789022,-1.500798,20.000000,-0.012457,-0.028891,0.100166,0.599379,-20.000000,-0.078534,-0.112015,-0.137113,0.123908,-1.672594,1.458643,0.199875,-0.067342,-0.333713,0.331672,3.558957,-20.000000,20.000000,7.947758
8043.272148,0.525692,0.798267,-0.118666,-0.158519,0.016692,0.087555,0.395388,-1.119753,-0.038196,-1.790002,-1.504952,20.000000,0.002725,-0.016306,0.090040,0.585159,-20.000000,-0.083695,-0.121482,-0.134814,0.117124,-1.675656,1.454929,0.209535,-0.051349,-0.345409,0.347267,3.539651,-20.000000,20.000000,7.988991
8043.290145,0.517610,0.804655,-0.118764,-0.154051,0.015916,0.099521,0.403454,-1.116867,-0.048857,-1.798079,-1.498286,20.000000,0.000846,-0.033894,0.080529,0.584743,-20.000000,-0.085533,-0.132571,-0.134844,0.113465,-1.671166,1.440932,0.205481,-0.055956,-0.344337,0.364358,3.508393,-20.000000,20.000000,8.026711
8043.308122,0.521551,0.823039,-0.112906,-0.140561,0.021885,0.099233,0.432768,-1.107258,-0.079533,-1.805763,-1.496009,20.000000,0.027765,-0.045832,0.083289,0.584113,-20.000000,-0.084658,-0.120693,-0.125500,0.117940,-1.679973,1.438397,0.219751,-0.083352,-0.347491,0.379303,3.481272,-20.000000,20.000000,8.061708
8043.326119,0.555879,0.800446,-0.131769,-0.134709,0.024576,0.087961,0.452469,-1.087353,-0.137388,-1.793986,-1.503796,20.000000,0.005334,-0.016233,0.098345,0.595134,-20.000000,-0.078412,-0.132648,-0.125283,0.107692,-1.684716,1.420798,0.211208,-0.057634,-0.350586,0.381889,3.453553,-20.000000,20.000000,8.099111
8043.344106,0.561545,0.773158,-0.129333,-0.131338,0.028573,0.103974,0.458203,-1.087892,-0.124321,-1.789650,-1.517460,20.000000,0.004872,-0.025194,0.089690,0.570536,-20.000000,-0.074258,-0.139593,-0.120093,0.113684,-1.677066,1.408486,0.211110,-0.057162,-0.354321,0.380296,3.431879,-20.000000,20.000000,8.133619
8043.362184,0.546920,0.785488,-0.115102,-0.133525,0.021059,0.122136,0.464069,-1.082567,-0.114613,-1.798984,-1.521258,20.000000,0.038266,-0.049181,0.098296,0.575572,-20.000000,-0.071278,-0.143978,-0.120328,0.105642,-1.683535,1.414618,0.239490,-0.064433,-0.344435,0.388860,3.420093,-20.000000,20.000000,8.170106
8043.380083,0.551744,0.769089,-0.119697,-0.133218,0.015449,0.096134,0.478254,-1.090429,-0.136869,-1.792837,-1.526283,20.000000,0.027283,-0.051527,0.085253,0.551053,-20.000000,-0.076700,-0.137910,-0.108798,0.100642,-1.678143,1.399221,0.221566,-0.080816,-0.354949,0.394910,3.404260,-20.000000,20.000000,8.192250
8043.398127,0.581226,0.746568,-0.119099,-0.124785,0.010571,0.087622,0.507368,-1.088246,-0.115738,-1.784045,-1.535990,20.000000,0.042904,-0.016453,0.085317,0.542881,-20.000000,-0.085845,-0.129335,-0.109374,0.101827,-1.671819,1.414191,0.221703,-0.067367,-0.352247,0.396779,3.392208,-20.000000,20.000000,8.210423
8043.416129,0.612698,0.745237,-0.109455,-0.133381,0.016779,0.094247,0.530583,-1.062044,-0.067463,-1.770784,-1.553313,20.000000,0.069956,-0.022785,0.104737,0.562148,-20.000000,-0.075588,-0.120968,-0.120531,0.086735,-1.686415,1.435707,0.247348,-0.054000,-0.356889,0.393098,3.394371,-20.000000,20.000000,8.243705
8043.434103,0.645598,0.726297,-0.118667,-0.126161,0.035549,0.089494,0.547449,-1.042344,-0.030553,-1.767425,-1.558699,20.000000,0.040365,-0.023646,0.086809,0.551386,-20.000000,-0.072019,-0.119649,-0.124837,0.086917,-1.674996,1.431203,0.226672,-0.054460,-0.359312,0.406503,3.384993,-20.000000,20.000000,8.271513
