t,qw,qx,qy,qz,wx,wy,wz
8025.394779,-0.124881,0.011091,0.004046,0.992102,0.005880,-0.014704,0.150855
8025.414770,-0.125817,0.012686,0.005119,0.991959,0.101062,-0.147571,0.055454
8025.434762,-0.126015,0.015230,0.006933,0.991887,0.262431,-0.362627,0.052524
8025.454775,-0.126743,0.018690,0.009482,0.991714,0.257706,-0.454569,0.038069
8025.474785,-0.126673,0.020750,0.011258,0.991664,0.214157,-0.179241,-0.109540
8025.494752,-0.125093,0.020810,0.011517,0.991860,0.029982,0.035281,-0.174663
8025.514766,-0.123607,0.019199,0.010746,0.992087,-0.048434,0.186398,-0.130930
8025.534815,-0.122403,0.016828,0.009149,0.992296,-0.274797,0.262344,-0.098794
8025.554773,-0.121407,0.013328,0.005311,0.992499,-0.397892,0.535610,0.006320
8025.574747,-0.122249,0.009669,0.002950,0.992448,-0.182241,0.315704,0.143154
8025.594706,-0.123469,0.008004,0.002744,0.992312,-0.022006,0.155184,0.148758
8025.614710,-0.124835,0.007688,0.003380,0.992142,0.052432,0.052126,0.105380
8025.634766,-0.125223,0.008358,0.004451,0.992083,0.158858,-0.134911,-0.024903
8025.654778,-0.124935,0.010384,0.006262,0.992091,0.276484,-0.343811,-0.038447
8025.674773,-0.124382,0.013233,0.008255,0.992112,0.158665,-0.295901,-0.097489
8025.694866,-0.123422,0.014714,0.008407,0.992209,0.051147,-0.067926,-0.094479
8025.714757,-0.122848,0.014028,0.007892,0.992295,0.004817,0.111078,-0.048716
8025.734754,-0.122463,0.012625,0.007267,0.992366,-0.099399,0.141578,-0.081262
8025.754696,-0.121558,0.011398,0.005295,0.992505,-0.331023,0.255079,-0.006251
8025.774770,-0.121804,0.008596,0.002716,0.992513,-0.188679,0.307832,0.079527
8025.794723,-0.122571,0.006580,0.002836,0.992434,-0.007458,0.200643,0.063528
8025.814752,-0.122890,0.004958,0.003123,0.992403,-0.084182,0.213691,0.032457
8025.834754,-0.123252,0.003271,0.002838,0.992366,0.077824,0.106422,0.045515
8025.854684,-0.123592,0.002220,0.004484,0.992320,0.298025,0.024278,-0.045498
8025.874790,-0.122958,0.002681,0.005949,0.992390,0.202243,-0.203690,-0.103788
8025.894749,-0.121931,0.003865,0.006734,0.992508,0.046303,-0.025438,-0.087459
8025.914752,-0.121483,0.003292,0.006178,0.992569,0.038540,0.065699,-0.006843
8025.934724,-0.121436,0.002282,0.005482,0.992581,-0.103354,0.075607,-0.058658
8025.954794,-0.121107,0.001177,0.003908,0.992631,-0.268812,0.257498,0.045035
8025.974777,-0.121457,-0.001277,0.001820,0.992594,-0.206731,0.312816,0.092388
8025.994715,-0.122061,-0.003668,0.001376,0.992515,-0.001600,0.217707,0.043238
8026.014749,-0.122244,-0.005560,0.001935,0.992483,-0.064501,0.131290,0.007704
8026.034841,-0.122393,-0.006240,0.001962,0.992460,0.020090,0.040639,0.011442
8026.054788,-0.122636,-0.006334,0.003809,0.992424,0.271014,-0.015436,-0.050402
8026.074785,-0.121528,-0.005553,0.005201,0.992559,0.216199,-0.149696,-0.175508
8026.094722,-0.120291,-0.004943,0.005933,0.992709,0.097903,-0.032953,-0.063116
8026.114675,-0.120380,-0.005118,0.005825,0.992698,-0.008059,0.010799,0.028772
8026.134733,-0.120295,-0.005151,0.004886,0.992713,-0.074069,-0.020782,-0.049434
8026.154765,-0.119979,-0.005041,0.003922,0.992756,-0.119999,-0.071965,-0.019953
8026.174762,-0.119766,-0.005488,0.002393,0.992784,-0.251235,0.148561,0.052796
8026.194716,-0.120560,-0.006810,0.002325,0.992680,-0.037187,0.075581,0.086315
8026.214677,-0.121015,-0.007348,0.002476,0.992620,-0.052085,0.016702,0.017917
8026.234727,-0.121127,-0.007207,0.002891,0.992607,0.007714,-0.007599,0.061640
8026.254742,-0.121709,-0.007056,0.004352,0.992531,0.185906,-0.013683,0.005964
8026.274662,-0.121635,-0.006753,0.005549,0.992536,0.203206,-0.065308,-0.034031
8026.294667,-0.120844,-0.006147,0.006089,0.992634,0.106293,-0.026241,-0.094004
8026.314676,-0.120470,-0.005514,0.005548,0.992686,0.000503,-0.092949,-0.019153
8026.334767,-0.120001,-0.004509,0.005417,0.992749,-0.014104,-0.112231,-0.039935
8026.354774,-0.119999,-0.003477,0.004642,0.992757,-0.130449,-0.130886,0.005593
8026.374739,-0.119891,-0.002715,0.003014,0.992779,-0.208866,-0.035050,0.063619
8026.394728,-0.120924,-0.002559,0.003598,0.992652,-0.022544,-0.056914,0.129225
8026.414728,-0.121760,-0.002401,0.004309,0.992547,-0.051757,-0.048228,0.013148
8026.434928,-0.121471,-0.001811,0.004227,0.992584,0.020074,-0.049895,-0.010994
8026.454773,-0.121622,-0.001505,0.006080,0.992557,0.210419,-0.004849,0.002792
8026.474749,-0.121695,-0.001296,0.007534,0.992538,0.189594,-0.015811,-0.073134
8026.494741,-0.120743,-0.001213,0.007599,0.992654,0.067646,0.018926,-0.084350
8026.514732,-0.120736,-0.000934,0.006755,0.992661,0.002913,-0.022376,0.046612
8026.534745,-0.121161,-0.000329,0.006445,0.992612,-0.015324,-0.081924,0.027103
8026.554700,-0.121255,0.000589,0.005752,0.992604,-0.145194,-0.085294,-0.018908
8026.574745,-0.120952,0.001403,0.004277,0.992648,-0.168102,-0.037178,0.037579
8026.594730,-0.121332,0.001283,0.004914,0.992599,-0.012399,0.004337,0.031228
8026.614723,-0.121189,0.000940,0.005538,0.992614,-0.062330,-0.000174,-0.017769
8026.634965,-0.121403,0.000708,0.005401,0.992588,-0.055729,0.077988,0.063879
8026.654754,-0.121934,0.000052,0.006425,0.992518,0.219178,0.072406,0.056826
8026.674740,-0.122236,-0.000529,0.008610,0.992464,0.204399,0.077302,-0.091716
8026.694678,-0.121103,-0.001066,0.008146,0.992606,0.018644,0.097245,-0.053543
8026.714753,-0.121647,-0.001689,0.007194,0.992546,0.011498,0.106974,0.085538
8026.734758,-0.122437,-0.002167,0.006585,0.992452,-0.045266,0.055309,0.050365
8026.754654,-0.122515,-0.001841,0.005323,0.992451,-0.187676,-0.105891,-0.011347
8026.774716,-0.121938,-0.000879,0.003873,0.992530,-0.105520,-0.028415,-0.050488
8026.794682,-0.121576,-0.001091,0.004929,0.992569,-0.020279,-0.019337,0.006960
8026.814724,-0.121737,-0.001543,0.004987,0.992549,-0.127996,0.047810,0.042244
8026.834741,-0.122442,-0.002106,0.004902,0.992461,-0.023879,0.056929,0.071698
8026.854758,-0.122877,-0.002643,0.005830,0.992401,0.146775,0.013114,0.005603
8026.874796,-0.123053,-0.003476,0.006790,0.992371,0.124385,0.103985,-0.025166
8026.894672,-0.122488,-0.004113,0.006791,0.992438,0.105572,0.065379,-0.063066
8026.916143,-0.121855,-0.004366,0.006373,0.992518,0.028618,0.007838,-0.048195
8026.934730,-0.121743,-0.004322,0.005767,0.992535,-0.001981,0.013464,-0.003672
8026.954644,-0.121987,-0.004444,0.004819,0.992510,-0.119502,-0.010913,0.010317
8026.974746,-0.121861,-0.004581,0.003977,0.992529,-0.114887,0.076112,-0.005759
8026.994707,-0.121681,-0.004744,0.003588,0.992551,-0.085962,-0.031785,-0.006306
8027.015124,-0.121713,-0.004714,0.003788,0.992547,-0.070232,-0.022229,0.032814
8027.034717,-0.121848,-0.004696,0.004169,0.992529,-0.023502,-0.008005,0.002958
8027.054647,-0.121879,-0.004935,0.005045,0.992520,0.139420,-0.054153,-0.006009
8027.074748,-0.122177,-0.005041,0.006184,0.992476,0.139339,0.037576,0.040300
8027.094708,-0.122500,-0.005174,0.006846,0.992431,0.114680,-0.007782,0.016266
8027.114714,-0.122364,-0.005017,0.006444,0.992452,0.014525,-0.001343,-0.008235
8027.134660,-0.122281,-0.004717,0.005740,0.992468,0.023560,-0.014982,-0.012234
8027.154769,-0.122142,-0.004575,0.005313,0.992488,-0.093287,-0.014131,-0.010051
8027.174775,-0.122048,-0.004526,0.004134,0.992505,-0.195887,0.081321,0.014997
8027.194647,-0.122018,-0.005029,0.003568,0.992509,-0.137627,0.030999,0.018227
8027.214695,-0.122112,-0.005420,0.003368,0.992496,-0.030166,0.010651,-0.017772
8027.234667,-0.122062,-0.005685,0.003920,0.992498,-0.049276,0.030823,0.008551
8027.254667,-0.122170,-0.005950,0.004772,0.992480,0.145842,-0.041587,0.036080
8027.274688,-0.122762,-0.006003,0.006414,0.992397,0.226750,0.007806,0.029172
8027.294636,-0.122641,-0.005500,0.006944,0.992412,0.118955,-0.056384,-0.050720
8027.315889,-0.122215,-0.005325,0.006944,0.992465,-0.006042,0.002171,-0.010754
8027.334641,-0.122305,-0.005416,0.006149,0.992459,0.026740,0.040506,0.010870
8027.354655,-0.122417,-0.005507,0.005688,0.992447,-0.090991,-0.030277,0.001689
8027.374686,-0.122439,-0.004968,0.004364,0.992454,-0.188495,-0.067461,0.026459
8027.394632,-0.122369,-0.004707,0.003691,0.992467,-0.142214,-0.012981,0.022422
8027.415007,-0.122478,-0.004725,0.004416,0.992450,-0.004397,-0.023857,-0.009865
8027.434925,-0.122478,-0.004725,0.004416,0.992450,-0.004397,-0.023857,-0.009865
8027.454723,-0.122795,-0.004512,0.005008,0.992409,0.059291,-0.024838,0.051514
8027.474698,-0.123391,-0.004554,0.006935,0.992323,0.177041,0.060053,-0.002264
8027.494720,-0.123192,-0.004075,0.007092,0.992349,0.078976,-0.064076,-0.025690
8027.514785,-0.122919,-0.003712,0.006673,0.992387,0.047310,0.002140,-0.049368
8027.534693,-0.122697,-0.003943,0.006658,0.992414,0.044967,0.020417,0.008440
8027.554681,-0.122961,-0.003838,0.006223,0.992384,-0.074973,-0.023642,0.033921
8027.574686,-0.122994,-0.003387,0.004989,0.992389,-0.123138,-0.081036,-0.006612
8027.594667,-0.122438,-0.003171,0.004314,0.992462,-0.140031,-0.002142,-0.009486
8027.614756,-0.122601,-0.002808,0.005127,0.992439,0.005880,-0.084980,0.012618
8027.634650,-0.122745,-0.002121,0.005698,0.992420,-0.057074,-0.078597,0.027390
8027.654684,-0.123160,-0.001661,0.005746,0.992369,0.067394,-0.075143,0.061752
8027.674619,-0.123843,-0.001301,0.007291,0.992274,0.118744,-0.030506,0.031731
8027.694626,-0.124117,-0.001020,0.008057,0.992234,0.105172,-0.075084,0.002022
8027.719650,-0.124099,-0.000312,0.008040,0.992237,0.044539,-0.015288,-0.009988
8027.743305,-0.124089,-0.000304,0.008083,0.992238,0.035626,-0.008856,-0.011278
8027.755242,-0.124089,-0.000304,0.008083,0.992238,0.035626,-0.008856,-0.011278
8027.774618,-0.124153,-0.000526,0.007002,0.992238,-0.069898,0.077730,0.015141
8027.795271,-0.124437,-0.000957,0.006307,0.992207,-0.050916,0.093708,0.045186
8027.814640,-0.124565,-0.000952,0.005317,0.992197,-0.205756,-0.044975,0.023018
8027.834615,-0.124809,-0.000444,0.005206,0.992167,-0.063900,-0.056804,-0.003171
8027.854688,-0.124807,0.000338,0.006116,0.992162,-0.058193,-0.073815,0.033743
8027.874690,-0.124953,0.000630,0.005613,0.992147,-0.030297,-0.036324,0.006833
8027.894749,-0.124876,0.000825,0.006530,0.992151,0.118689,-0.000262,0.006933
8027.915541,-0.125379,0.000547,0.007773,0.992078,0.283881,0.046410,0.107678
8027.937795,-0.125665,0.000310,0.008358,0.992037,0.231686,0.026717,0.067290
8027.954654,-0.125706,0.000037,0.008442,0.992032,0.098070,0.082781,-0.059902
8027.974634,-0.125186,-0.000659,0.007894,0.992102,-0.010293,0.174588,-0.105667
8027.994750,-0.124725,-0.001913,0.007307,0.992163,0.050946,0.249497,-0.077513
8028.014726,-0.123406,-0.005525,0.006484,0.992320,0.010777,0.204469,-0.008822
8028.034651,-0.124915,-0.008280,0.005535,0.992117,-0.064296,0.008919,0.065013
8028.054690,-0.124978,-0.006916,0.004217,0.992126,-0.340392,-0.202697,-0.012995
8028.074688,-0.124731,-0.004728,0.003210,0.992174,-0.172116,-0.307450,0.057086
8028.094694,-0.125299,-0.002021,0.003674,0.992110,-0.039535,-0.290307,0.010377
8028.115302,-0.125314,-0.000352,0.004232,0.992108,-0.105027,-0.166374,0.031301
8028.134610,-0.125432,0.000088,0.004154,0.992094,-0.037413,-0.021262,0.021958
8028.154678,-0.125570,-0.000579,0.004521,0.992074,0.102105,0.121811,0.028541
8028.174653,-0.126034,-0.002267,0.005685,0.992007,0.282143,0.324906,0.061443
8028.194606,-0.126595,-0.005195,0.008087,0.991908,0.262746,0.142252,-0.083714
8028.214628,-0.124797,-0.002747,0.007522,0.992150,-0.003980,-0.311405,-0.261587
8028.234644,-0.122017,0.001667,0.006999,0.992502,0.021827,-0.338212,-0.199007
8028.254671,-0.120767,0.003599,0.006839,0.992651,0.023443,-0.154928,-0.079855
8028.274708,-0.120475,0.004811,0.006397,0.992684,-0.171825,-0.145377,0.003035
8028.294665,-0.119826,0.004992,0.004416,0.992773,-0.293259,0.063368,-0.064623
8028.314620,-0.119263,0.005063,0.003620,0.992843,-0.052100,-0.059865,-0.031920
8028.334676,-0.119034,0.006005,0.004603,0.992861,-0.050220,-0.199783,0.020417
8028.354611,-0.118745,0.008496,0.005366,0.992874,0.035458,-0.286825,-0.072457
8028.374627,-0.117532,0.010382,0.007245,0.992988,0.268670,-0.047431,-0.241077
8028.394736,-0.114831,0.011626,0.008678,0.993279,0.165512,-0.111466,-0.303484
8028.414721,-0.112476,0.011502,0.008589,0.993551,-0.002284,0.085168,-0.221613
8028.434666,-0.110973,0.010813,0.007572,0.993736,0.027196,0.137287,-0.068642
8028.454619,-0.111075,0.009996,0.007227,0.993735,-0.066374,0.002277,0.016233
8028.474658,-0.111848,0.010285,0.005623,0.993656,-0.215722,0.019203,0.158466
8028.494834,-0.113861,0.010782,0.004964,0.993426,-0.134817,-0.103227,0.279149
8028.515017,-0.116074,0.011590,0.005507,0.993158,-0.044543,-0.038973,0.150279
8028.534612,-0.117277,0.011616,0.005335,0.993017,-0.032940,0.002113,0.118958
8028.554641,-0.117908,0.011296,0.006065,0.992942,0.098421,0.031711,0.013847
8028.574586,-0.118635,0.010197,0.007445,0.992858,0.194429,0.260642,0.101608
8028.594649,-0.120485,0.008258,0.007702,0.992651,0.051899,0.219845,0.204208
8028.614889,-0.122530,0.006462,0.006239,0.992424,-0.053958,0.219933,0.220642
8028.634582,-0.124316,0.004993,0.005652,0.992214,-0.016851,0.160065,0.142863
8028.654873,-0.125430,0.004753,0.004925,0.992079,-0.074970,0.006420,0.157214
8028.674654,-0.127770,0.005757,0.003370,0.991781,-0.200767,-0.050744,0.210133
8028.694662,-0.130291,0.006800,0.002839,0.991448,-0.151881,-0.149240,0.311855
8028.714592,-0.133176,0.007630,0.002703,0.991059,-0.114783,-0.043811,0.256997
8028.734747,-0.134840,0.007289,0.001911,0.990839,-0.118508,0.058396,0.167657
8028.754718,-0.136418,0.006498,0.002318,0.990627,0.057633,0.008603,0.101812
8028.774644,-0.137273,0.005982,0.003337,0.990510,0.086982,0.108567,0.061356
8028.794747,-0.137790,0.005126,0.003450,0.990442,0.121492,0.073192,0.064430
8028.814701,-0.138485,0.003581,0.004010,0.990350,0.143110,0.266193,0.113100
8028.834607,-0.140080,0.002130,0.004219,0.990129,0.103330,0.114583,0.204802
8028.854600,-0.142752,0.001765,0.004410,0.989747,-0.036978,0.066616,0.299196
8028.874577,-0.146417,0.002300,0.002472,0.989217,-0.290372,-0.028271,0.401538
8028.894662,-0.150226,0.003446,-0.001832,0.988644,-0.526942,-0.145617,0.450726
8028.914734,-0.153630,0.004533,-0.006710,0.988095,-0.658702,-0.042643,0.463494
8028.934607,-0.157884,0.004533,-0.014727,0.987337,-0.679808,0.214472,0.350037
8028.954623,-0.160643,0.002541,-0.020078,0.986805,-0.177383,0.350173,0.151462
8028.974658,-0.160834,-0.001197,-0.020416,0.986770,0.171504,0.408487,-0.108526
8028.994683,-0.159367,-0.005002,-0.019604,0.987012,0.286092,0.302717,-0.117688
8029.014703,-0.158532,-0.008334,-0.016978,0.987173,0.508281,0.271898,0.032852
8029.034670,-0.159482,-0.009317,-0.011213,0.987093,0.754727,0.094084,0.145427
8029.054693,-0.163028,-0.007797,-0.003607,0.986584,0.513615,-0.333229,0.449991
8029.074698,-0.168455,-0.003430,0.000566,0.985703,0.229969,-0.614083,0.581444
8029.094691,-0.174445,0.002484,0.003000,0.984659,0.221752,-0.541701,0.577783
8029.114692,-0.179210,0.006674,0.004746,0.983777,-0.004893,-0.271548,0.360402
8029.134617,-0.180965,0.009165,0.002697,0.983443,-0.295898,-0.330123,0.058606
8029.154684,-0.180470,0.011849,-0.001183,0.983508,-0.261533,-0.179581,-0.121424
8029.174614,-0.179177,0.011047,-0.003901,0.983747,-0.176021,0.253227,-0.197952
8029.194646,-0.176291,0.008152,-0.006804,0.984281,-0.314239,0.422096,-0.287908
8029.214658,-0.172769,0.003189,-0.011249,0.984893,-0.326235,0.709057,-0.371563
8029.234600,-0.169798,-0.001397,-0.015010,0.985364,-0.281531,0.556565,-0.309403
8029.254664,-0.166559,-0.002766,-0.018012,0.985863,-0.349255,-0.041148,-0.263362
8029.274720,-0.163368,-0.000388,-0.018909,0.986384,-0.132767,-0.174773,-0.359422
8029.294673,-0.159148,0.003074,-0.018596,0.987075,0.000900,-0.533006,-0.477779
8029.314708,-0.153801,0.011156,-0.015817,0.987912,0.116285,-1.028640,-0.599128
8029.337560,-0.151122,0.017406,-0.013024,0.988276,0.361862,-1.109893,-0.421723
8029.354658,-0.147209,0.031049,-0.003324,0.988612,0.643556,-1.171185,-0.363545
8029.374962,-0.144597,0.037891,0.003438,0.988759,0.706525,-0.685368,-0.421536
8029.394574,-0.140296,0.039800,0.010374,0.989255,0.545414,-0.046867,-0.310023
8029.414670,-0.138141,0.036691,0.015521,0.989611,0.613368,0.985367,-0.245197
8029.434605,-0.139963,0.014813,0.024782,0.989736,0.990075,2.414456,0.190908
8029.454643,-0.142935,-0.013564,0.022777,0.989377,-0.213624,2.338584,0.649668
8029.474746,-0.150405,-0.027666,0.019351,0.988048,-0.186332,0.483403,0.693970
8029.495361,-0.156277,-0.024138,0.020636,0.987203,0.038363,-0.691851,0.506774
8029.514616,-0.157458,-0.019290,0.022647,0.987078,0.101866,-0.077115,-0.336871
8029.534560,-0.150173,-0.018086,0.021621,0.988258,-0.235400,-0.056131,-1.012611
8029.554630,-0.140290,-0.014843,0.019965,0.989798,-0.145825,-0.380133,-0.921935
8029.574556,-0.133451,-0.008813,0.019321,0.990828,-0.106702,-0.829644,-0.361616
8029.594610,-0.133554,-0.002364,0.020247,0.990832,0.155786,-0.636958,0.349073
8029.615153,-0.137259,0.001412,0.022518,0.990278,0.115665,-0.388492,0.373275
8029.634547,-0.139309,0.000861,0.022087,0.990002,-0.204729,0.195287,0.156045
8029.654627,-0.140613,-0.003330,0.019864,0.989860,-0.287733,0.271790,0.007691
8029.674570,-0.139771,-0.007660,0.017946,0.989992,-0.204971,0.299075,-0.205624
8029.694653,-0.137314,-0.011939,0.016266,0.990322,-0.136769,0.552375,-0.244644
8029.714603,-0.135523,-0.017701,0.014500,0.990510,0.026449,0.783197,-0.252669
8029.734552,-0.134222,-0.023098,0.015344,0.990563,0.291266,0.544314,-0.137865
8029.754739,-0.132187,-0.024759,0.017414,0.990762,0.265359,-0.042236,-0.245303
8029.774603,-0.129918,-0.021881,0.018414,0.991112,0.142708,-0.297110,-0.174079
8029.794608,-0.128579,-0.018472,0.019263,0.991340,0.154523,-0.299262,-0.057646
8029.814586,-0.128579,-0.014685,0.020761,0.991373,0.104184,-0.563901,0.033032
8029.834616,-0.128293,-0.009566,0.021926,0.991448,-0.017415,-0.549297,0.038652
8029.854581,-0.127375,-0.005159,0.021385,0.991611,-0.208508,-0.279179,-0.110251
8029.874608,-0.127887,-0.005767,0.020724,0.991555,-0.127310,0.126484,0.148864
8029.894581,-0.128790,-0.008989,0.019681,0.991436,-0.163265,0.306860,0.027331
8029.914589,-0.128847,-0.012032,0.018283,0.991423,-0.192842,0.269824,-0.020614
8029.934546,-0.128966,-0.014113,0.017431,0.991395,0.088606,0.251000,-0.048602
8029.954724,-0.128327,-0.016654,0.017893,0.991431,0.107814,0.296226,-0.147402
8029.974546,-0.126082,-0.018211,0.017215,0.991703,0.048413,0.155010,-0.265003
8029.994590,-0.123851,-0.017705,0.016877,0.991999,0.070981,-0.077094,-0.170231
8030.014735,-0.122994,-0.015597,0.016972,0.992140,0.009854,-0.224346,-0.008042
8030.034618,-0.123841,-0.012354,0.017186,0.992076,-0.034969,-0.447584,0.158338
8030.054758,-0.124606,-0.009066,0.016586,0.992026,-0.208771,-0.292279,-0.004821
8030.074628,-0.125021,-0.006384,0.015679,0.992010,-0.163903,-0.266127,0.032419
8030.094542,-0.124850,-0.006245,0.014494,0.992050,-0.222616,0.061715,-0.070725
8030.114665,-0.124649,-0.008345,0.013172,0.992078,-0.135884,0.163323,0.035969
8030.134622,-0.125036,-0.010145,0.012173,0.992026,-0.106972,0.149419,-0.009573
8030.154588,-0.124915,-0.012118,0.011260,0.992030,0.041936,0.341286,-0.090047
8030.174630,-0.123970,-0.015219,0.011342,0.992104,0.090439,0.337767,-0.112703
8030.194546,-0.122902,-0.017104,0.010644,0.992214,0.030026,0.181803,-0.127501
8030.215075,-0.121653,-0.017309,0.010138,0.992370,0.017424,0.030937,-0.126258
8030.234553,-0.120962,-0.016024,0.009683,0.992481,-0.053851,-0.148595,0.004273
8030.254655,-0.121360,-0.014032,0.008889,0.992470,-0.175610,-0.252930,0.070938
8030.274602,-0.122002,-0.011128,0.008736,0.992429,-0.071208,-0.399866,-0.002711
8030.294621,-0.121491,-0.008042,0.008937,0.992520,-0.096523,-0.232001,-0.052889
8030.314583,-0.121241,-0.007995,0.008361,0.992556,-0.125684,-0.007331,0.010091
8030.334530,-0.122192,-0.009232,0.007922,0.992432,-0.062987,0.163504,0.127526
8030.354540,-0.123247,-0.010407,0.008137,0.992288,0.109548,0.107059,0.022459
8030.375181,-0.123017,-0.010881,0.008945,0.992305,0.149666,0.081157,-0.087340
8030.394545,-0.121958,-0.011363,0.009511,0.992425,0.088567,0.065218,-0.135151
8030.416162,-0.120686,-0.011084,0.008733,0.992590,-0.007786,0.019221,-0.121226
8030.434568,-0.119985,-0.010127,0.008249,0.992690,0.029133,-0.049554,-0.039725
8030.454623,-0.120009,-0.009219,0.007980,0.992698,-0.082624,-0.199554,0.055947
8030.474628,-0.120738,-0.007050,0.007149,0.992634,-0.136175,-0.219568,0.076337
8030.494625,-0.121218,-0.006118,0.007337,0.992580,-0.049595,-0.104504,0.027970
8030.515589,-0.121233,-0.005722,0.007099,0.992582,-0.071536,-0.027343,0.020373
8030.534588,-0.121516,-0.005577,0.007022,0.992549,-0.040261,-0.022905,0.024109
8030.555555,-0.121619,-0.005662,0.007235,0.992534,0.036664,0.031752,-0.035346
