t,q_left_hip_pitch_joint,q_left_hip_roll_joint,q_left_hip_yaw_joint,q_left_knee_joint,q_left_ankle_pitch_joint,q_left_ankle_roll_joint,q_right_hip_pitch_joint,q_right_hip_roll_joint,q_right_hip_yaw_joint,q_right_knee_joint,q_right_ankle_pitch_joint,q_right_ankle_roll_joint,q_waist_yaw_joint,q_waist_pitch_joint,q_waist_roll_joint,q_left_shoulder_pitch_joint,q_left_shoulder_roll_joint,q_left_shoulder_yaw_joint,q_left_elbow_joint,q_left_wrist_yaw_joint,q_left_wrist_pitch_joint,q_left_wrist_roll_joint,q_right_shoulder_pitch_joint,q_right_shoulder_roll_joint,q_right_shoulder_yaw_joint,q_right_elbow_joint,q_right_wrist_yaw_joint,q_right_wrist_pitch_joint,q_right_wrist_roll_joint,q_head_yaw_joint,q_head_pitch_joint
8085.318059,-0.285221,0.105172,0.276401,0.770335,-0.083505,-0.023297,-0.240352,0.025023,-0.441876,0.280044,-0.146589,-0.130674,0.065289,0.156807,-0.025523,0.056277,0.141412,-0.700348,-0.615213,0.175351,0.015068,0.037957,0.124730,-0.165380,0.815587,-0.572262,-0.336416,0.024986,-0.029564,0.009732,0.000000
8085.337416,-0.281385,0.093859,0.259718,0.831502,-0.109774,-0.022530,-0.248214,0.018887,-0.475048,0.263553,-0.142754,-0.129715,0.063180,0.143278,-0.030728,0.066631,0.139303,-0.700731,-0.606393,0.187047,0.015068,0.038720,0.125113,-0.167489,0.816354,-0.571879,-0.336416,0.026512,-0.029564,0.010019,0.000000
8085.357836,-0.260869,0.076026,0.244571,0.869084,-0.135659,-0.021379,-0.252816,0.013326,-0.508603,0.242078,-0.117444,-0.129715,0.052826,0.129625,-0.035157,0.078712,0.138344,-0.700923,-0.593546,0.195484,0.015068,0.038720,0.121279,-0.164804,0.818846,-0.572454,-0.336416,0.026894,-0.029564,0.010115,0.000000
8085.377390,-0.226546,0.056661,0.223287,0.893052,-0.160203,-0.019462,-0.250706,0.011409,-0.542734,0.216384,-0.087148,-0.119936,0.040937,0.123114,-0.038808,0.085423,0.135468,-0.703033,-0.576097,0.200469,0.015831,0.038720,0.117060,-0.163463,0.824023,-0.579549,-0.336416,0.027275,-0.029564,0.010019,0.000000
8085.397877,-0.190882,0.040554,0.202962,0.893244,-0.183404,-0.016395,-0.238435,0.010258,-0.570153,0.202386,-0.093284,-0.094243,0.029433,0.125085,-0.039624,0.088682,0.132400,-0.703225,-0.564593,0.208331,0.016594,0.039102,0.114951,-0.163463,0.828050,-0.585876,-0.336225,0.027275,-0.029564,0.009827,0.000000
8085.418101,-0.096160,0.017353,0.183212,0.775129,-0.252240,-0.012751,-0.216959,0.008533,-0.557498,0.234216,-0.236901,-0.001055,0.002972,0.140685,-0.034500,0.086381,0.124347,-0.689610,-0.552705,0.195292,0.016594,0.040246,0.106322,-0.160586,0.833994,-0.592971,-0.322994,0.028038,-0.029564,0.010019,0.000000
8085.437416,-0.038637,0.023681,0.195100,0.600065,-0.295191,0.012367,-0.231340,0.014477,-0.560758,0.304012,-0.364795,0.030967,-0.010258,0.154846,-0.010304,0.078136,0.110733,-0.669860,-0.551171,0.166914,0.016594,0.041772,0.103446,-0.160203,0.837637,-0.597381,-0.296725,0.028801,-0.029564,0.009540,0.000000
8085.457406,-0.032117,0.055318,0.224629,0.415607,-0.297493,0.054935,-0.298834,0.002013,-0.576289,0.470829,-0.377833,0.011792,-0.019270,0.156274,0.032856,0.053784,0.087915,-0.657781,-0.562100,0.128757,0.014305,0.043298,0.110349,-0.170173,0.837446,-0.607736,-0.276400,0.028801,-0.029564,0.009732,0.000000
8085.477370,-0.093284,0.082163,0.241694,0.351564,-0.234217,0.061071,-0.382051,-0.037294,-0.543884,0.709744,-0.283495,-0.061263,-0.029433,0.135989,0.057585,0.016586,0.076218,-0.657781,-0.585685,0.091750,0.009346,0.044824,0.117636,-0.176501,0.823256,-0.604092,-0.276017,0.028419,-0.029945,0.009827,0.000000
8085.497418,-0.151382,0.039212,0.239969,0.393748,-0.223862,0.031350,-0.446095,-0.126264,-0.444177,0.942522,-0.290206,-0.125497,-0.021763,0.119737,0.006684,-0.003547,0.095201,-0.670628,-0.604092,0.068549,0.002098,0.046350,0.121854,-0.155793,0.809834,-0.579357,-0.282153,0.028038,-0.030708,0.010211,0.000000
8085.518684,-0.174584,0.038828,0.334307,0.346004,-0.216001,0.035185,-0.437658,-0.136043,-0.357316,0.999662,-0.351564,-0.117252,0.000863,0.075338,-0.025695,0.005273,0.112459,-0.701691,-0.615406,0.047648,-0.004387,0.047875,0.143713,-0.147164,0.814245,-0.567852,-0.284070,0.030327,-0.021553,0.010115,0.000000
8085.537411,-0.174392,0.076986,0.450313,0.316475,-0.200277,0.021955,-0.360768,-0.090600,-0.287521,0.918937,-0.396241,-0.103638,0.016586,0.051593,-0.030389,0.028858,0.118019,-0.729685,-0.618857,0.034226,-0.007820,0.048257,0.157518,-0.146589,0.809834,-0.560183,-0.283303,0.029564,-0.015450,0.011361,0.000000
8085.557448,-0.168640,0.097886,0.506686,0.317433,-0.144096,0.008916,-0.237476,-0.053977,-0.219260,0.768801,-0.378600,-0.075260,0.020804,0.065744,-0.042369,0.035952,0.126456,-0.758830,-0.615789,0.032309,-0.009346,0.048257,0.146205,-0.139686,0.790468,-0.562675,-0.285028,0.029564,-0.015450,0.010402,0.000000
8085.577469,-0.168831,0.123388,0.525477,0.328555,-0.110925,0.012176,-0.128757,-0.022147,-0.168639,0.573988,-0.389338,-0.043622,0.031734,0.089569,-0.034344,0.039212,0.123004,-0.785100,-0.612913,0.029624,-0.008965,0.048257,0.127414,-0.151958,0.782223,-0.569194,-0.284645,0.029182,-0.016594,0.010786,0.000000
8085.597418,-0.179569,0.169215,0.516465,0.358084,-0.117444,0.007957,-0.082930,0.013902,-0.149273,0.448970,-0.379176,-0.031158,0.052826,0.102746,-0.000339,0.044389,0.109966,-0.793728,-0.615406,0.034418,-0.007820,0.049401,0.095010,-0.174967,0.775512,-0.569962,-0.284645,0.027657,-0.020409,0.010594,0.000000
8085.617596,-0.204304,0.210440,0.489046,0.387228,-0.112459,-0.006040,-0.089832,0.053784,-0.140070,0.406595,-0.318009,-0.031926,0.063563,0.115733,0.023769,0.041129,0.093668,-0.775321,-0.620199,0.054552,-0.007057,0.057412,0.055318,-0.193183,0.769952,-0.566510,-0.284837,0.026894,-0.025368,0.010115,0.000000
8085.637403,-0.235559,0.201044,0.452230,0.398734,-0.074301,-0.003931,-0.113993,0.045732,-0.142946,0.392022,-0.290398,-0.026173,0.056469,0.114241,0.015889,0.030583,0.105556,-0.777813,-0.630937,0.058961,-0.003242,0.059319,0.039212,-0.190115,0.769760,-0.560758,-0.280810,0.026894,-0.032235,0.010115,0.000000
8085.657514,-0.236709,0.168447,0.411388,0.395282,-0.029049,-0.009683,-0.124730,0.023872,-0.145247,0.389338,-0.289247,-0.020804,0.044964,0.108778,-0.009623,0.016970,0.121470,-0.782607,-0.633429,0.055318,0.001717,0.058938,0.050909,-0.181295,0.778389,-0.562483,-0.273908,0.026894,-0.037194,0.010115,0.000000
8085.677398,-0.212549,0.139303,0.374957,0.379367,0.004889,-0.027899,-0.120320,0.009683,-0.150424,0.386653,-0.274867,-0.012367,0.036144,0.110932,-0.032826,0.008724,0.127414,-0.780689,-0.633046,0.046881,0.005913,0.059319,0.080821,-0.170749,0.791235,-0.560950,-0.267197,0.026894,-0.039865,0.010019,0.000000
8085.697437,-0.172091,0.119553,0.358850,0.366329,0.019846,-0.046115,-0.098077,0.000863,-0.163462,0.371889,-0.257609,-0.006232,0.028858,0.111566,-0.045717,0.008533,0.133358,-0.774937,-0.633812,0.024447,0.008583,0.060845,0.119936,-0.158093,0.802740,-0.558649,-0.261252,0.026894,-0.042916,0.010211,0.000000
8085.717460,-0.130674,0.113225,0.347729,0.373806,0.018120,-0.060304,-0.066056,0.002588,-0.175735,0.348305,-0.239777,-0.006615,0.024639,0.113028,-0.046610,0.011600,0.133934,-0.774553,-0.631703,0.001630,0.010872,0.063897,0.159436,-0.152150,0.807917,-0.556923,-0.254350,0.026894,-0.045587,0.010115,0.000000
8085.737434,-0.104022,0.113801,0.327596,0.401418,-0.000671,-0.063947,-0.037678,0.011025,-0.177844,0.320693,-0.220603,-0.011984,0.021955,0.118946,-0.043342,0.016586,0.128373,-0.773978,-0.627293,-0.023872,0.012016,0.068475,0.192416,-0.152725,0.810026,-0.555006,-0.247639,0.026894,-0.048638,0.010211,0.000000
8085.757364,-0.097694,0.113034,0.299026,0.447820,-0.025215,-0.067206,-0.019270,0.015052,-0.179569,0.299602,-0.214467,-0.031350,0.019846,0.132885,-0.041434,0.022147,0.125305,-0.773403,-0.624801,-0.044197,0.013161,0.074197,0.207756,-0.153300,0.810602,-0.548678,-0.243037,0.027275,-0.051309,0.010019,0.000000
8085.777421,-0.105172,0.111500,0.266813,0.506686,-0.043238,-0.072959,-0.015436,0.016011,-0.181487,0.294424,-0.214658,-0.055318,0.012751,0.137592,-0.038857,0.022530,0.123963,-0.773403,-0.620390,-0.056661,0.014687,0.081445,0.207372,-0.154642,0.810410,-0.544651,-0.237668,0.027657,-0.057031,0.010019,0.000000
8085.798203,-0.114184,0.111883,0.242653,0.552705,-0.054552,-0.072959,-0.020038,0.016202,-0.180144,0.297109,-0.214658,-0.065672,0.006615,0.140129,-0.037610,0.020804,0.123004,-0.773403,-0.618090,-0.063563,0.015831,0.088311,0.198552,-0.156560,0.809643,-0.544076,-0.232491,0.028419,-0.062371,0.010211,0.000000
8085.817428,-0.125305,0.114951,0.220411,0.589328,-0.069508,-0.074492,-0.038445,0.016586,-0.175542,0.303820,-0.211782,-0.066056,-0.000096,0.141582,-0.037118,0.021955,0.122429,-0.773211,-0.612146,-0.074109,0.016975,0.097849,0.186089,-0.155218,0.807342,-0.542734,-0.216001,0.028801,-0.069238,0.010019,0.000000
8085.837417,-0.128948,0.116293,0.201236,0.598532,-0.087340,-0.078903,-0.057811,0.017353,-0.171133,0.304779,-0.204304,-0.067206,-0.004889,0.132659,-0.040652,0.024256,0.124347,-0.773211,-0.600449,-0.079478,0.016975,0.105860,0.183404,-0.146973,0.806191,-0.543500,-0.205071,0.028801,-0.075723,0.009732,0.000000
8085.857361,-0.128373,0.116485,0.177076,0.600257,-0.100186,-0.078520,-0.077561,0.018695,-0.167681,0.304779,-0.193375,-0.066631,-0.008533,0.119443,-0.042240,0.025981,0.125497,-0.773211,-0.584918,-0.082355,0.016975,0.113108,0.183596,-0.137385,0.806958,-0.544268,-0.197593,0.028801,-0.081826,0.009923,0.000000
8085.877608,-0.115527,0.116485,0.149465,0.594505,-0.107281,-0.078520,-0.089449,0.021188,-0.165572,0.304970,-0.184555,-0.070083,-0.012751,0.111323,-0.043408,0.028282,0.126264,-0.773211,-0.571687,-0.088874,0.016975,0.120356,0.187047,-0.129140,0.806958,-0.544459,-0.186280,0.029182,-0.087930,0.010115,0.000000
8085.897404,-0.085614,0.114184,0.118978,0.568044,-0.112075,-0.080054,-0.089832,0.023297,-0.167681,0.304779,-0.180528,-0.079670,-0.014285,0.110665,-0.042965,0.032884,0.125689,-0.772828,-0.564209,-0.099228,0.016975,0.126459,0.190498,-0.126072,0.806767,-0.544843,-0.179569,0.029182,-0.093270,0.010115,0.000000
8085.917421,-0.051484,0.112650,0.089066,0.532571,-0.113801,-0.082546,-0.089832,0.025981,-0.169215,0.306504,-0.178610,-0.092900,-0.016394,0.107920,-0.036853,0.041704,0.121470,-0.772253,-0.560566,-0.111691,0.016975,0.132181,0.195100,-0.126264,0.806767,-0.544076,-0.179378,0.029564,-0.098230,0.010115,0.000000
8085.937394,-0.024256,0.112459,0.060304,0.501700,-0.123771,-0.085614,-0.092900,0.029433,-0.172091,0.307847,-0.176693,-0.099420,-0.017353,0.103492,-0.027249,0.052634,0.113609,-0.771869,-0.555581,-0.116485,0.016975,0.137140,0.199318,-0.131441,0.806383,-0.542350,-0.178994,0.030708,-0.103189,0.010115,0.000000
8085.957400,-0.000479,0.110349,0.034610,0.473130,-0.141220,-0.090408,-0.098653,0.030008,-0.175735,0.314749,-0.174967,-0.099803,-0.017353,0.103017,-0.020452,0.062605,0.107473,-0.770910,-0.551938,-0.127798,0.016975,0.140574,0.198168,-0.135851,0.804849,-0.539857,-0.176693,0.032617,-0.107386,0.010115,0.000000
8085.977401,0.023105,0.104980,0.016778,0.435548,-0.153875,-0.096352,-0.106897,0.025981,-0.175926,0.326062,-0.172091,-0.100570,-0.017929,0.105256,-0.018695,0.069508,0.106322,-0.770719,-0.551363,-0.139303,0.016594,0.143625,0.190690,-0.136235,0.801589,-0.539282,-0.172091,0.034142,-0.111200,0.010115,0.000000
8085.997374,0.037294,0.099420,0.003356,0.398159,-0.157135,-0.105747,-0.116868,0.018887,-0.178419,0.331623,-0.165380,-0.096735,-0.019270,0.105994,-0.021253,0.074685,0.108816,-0.770144,-0.550596,-0.143713,0.016594,0.146296,0.182637,-0.131824,0.795837,-0.539666,-0.161545,0.034905,-0.115015,0.010019,0.000000
8086.017439,0.040362,0.095009,-0.008916,0.368629,-0.157135,-0.109007,-0.128565,0.012751,-0.179569,0.329705,-0.153300,-0.085423,-0.019846,0.103105,-0.023424,0.078903,0.112459,-0.769760,-0.546760,-0.144864,0.016594,0.148584,0.177076,-0.125113,0.790468,-0.540433,-0.143138,0.034905,-0.118830,0.010115,0.000000
8086.037341,0.044005,0.092900,-0.014477,0.340251,-0.154450,-0.110925,-0.136426,0.010642,-0.179953,0.319159,-0.135084,-0.067398,-0.018120,0.102368,-0.021208,0.080245,0.116293,-0.769376,-0.545993,-0.145247,0.016594,0.151255,0.170940,-0.120895,0.790085,-0.543500,-0.130866,0.034905,-0.123026,0.010115,0.000000
8086.057674,0.049950,0.092325,-0.018695,0.309956,-0.152533,-0.108240,-0.138152,0.010450,-0.181678,0.300177,-0.113225,-0.050141,-0.018312,0.102844,-0.014171,0.080054,0.117636,-0.769376,-0.546185,-0.145439,0.016594,0.154306,0.166338,-0.119170,0.785866,-0.547719,-0.112459,0.034905,-0.126841,0.010115,0.000000
8086.077397,0.052059,0.091750,-0.021188,0.282919,-0.154259,-0.108048,-0.138727,0.009491,-0.189540,0.278318,-0.093284,-0.034035,-0.019079,0.106817,-0.008846,0.077369,0.117444,-0.769376,-0.546185,-0.145630,0.016594,0.157741,0.161545,-0.119170,0.779922,-0.548295,-0.101720,0.034905,-0.131800,0.010115,0.000000
8086.097438,0.050717,0.090216,-0.024064,0.260677,-0.156943,-0.104980,-0.144288,0.007574,-0.196634,0.264320,-0.074876,-0.025406,-0.021955,0.111090,-0.003326,0.074109,0.115526,-0.769760,-0.546185,-0.145630,0.016594,0.159648,0.159436,-0.119745,0.773787,-0.548870,-0.094434,0.034905,-0.134470,0.010115,0.000000
8086.117392,0.040170,0.081779,-0.026749,0.232299,-0.162120,-0.094243,-0.161736,-0.001055,-0.202195,0.251473,-0.054360,-0.009875,-0.023681,0.109638,0.001960,0.063947,0.111691,-0.773211,-0.546952,-0.145630,0.016594,0.164607,0.156368,-0.122237,0.757872,-0.548678,-0.073534,0.036050,-0.140192,0.010115,0.000000
8086.137345,0.024256,0.069508,-0.027324,0.216768,-0.163462,-0.081588,-0.182446,-0.013710,-0.205647,0.247447,-0.037678,-0.002205,-0.025598,0.107246,0.004935,0.054743,0.111308,-0.774937,-0.546952,-0.145055,0.016594,0.167659,0.154834,-0.123580,0.750010,-0.548870,-0.066823,0.038339,-0.143244,0.010115,0.000000
8086.157449,0.006232,0.055318,-0.027707,0.209098,-0.161545,-0.068932,-0.206030,-0.026749,-0.206414,0.246296,-0.014860,-0.001055,-0.025981,0.107244,0.003233,0.046115,0.111116,-0.775896,-0.547336,-0.144864,0.016594,0.171092,0.152341,-0.124347,0.741573,-0.549062,-0.052443,0.039865,-0.145533,0.010115,0.000000
8086.177409,-0.013326,0.038061,-0.025981,0.206989,-0.155984,-0.055894,-0.228656,-0.041512,-0.203729,0.245721,0.004122,0.003739,-0.026365,0.105431,-0.003145,0.042280,0.111883,-0.776087,-0.545034,-0.144671,0.016594,0.174525,0.150616,-0.124347,0.735629,-0.550404,-0.043622,0.042153,-0.145914,0.010211,0.000000
8086.197476,-0.032692,0.018695,-0.021763,0.207564,-0.149082,-0.041321,-0.247830,-0.057811,-0.197977,0.242462,0.022338,0.011217,-0.028858,0.101532,-0.011786,0.042088,0.114184,-0.776087,-0.539091,-0.143713,0.016975,0.176814,0.151575,-0.123196,0.731794,-0.552705,-0.038828,0.045205,-0.145914,0.010115,0.000000
8086.217409,-0.049950,0.001438,-0.016395,0.211782,-0.143138,-0.026940,-0.261827,-0.071808,-0.191266,0.235367,0.042663,0.016202,-0.032117,0.096556,-0.018091,0.044964,0.114759,-0.776279,-0.531613,-0.143521,0.018120,0.178340,0.155984,-0.123004,0.729301,-0.556156,-0.034035,0.047875,-0.145914,0.010019,0.000000
8086.237361,-0.058961,-0.014285,-0.008149,0.217535,-0.142946,-0.007382,-0.266813,-0.084464,-0.187430,0.223670,0.062797,0.020996,-0.034035,0.096429,-0.021639,0.047841,0.114376,-0.776663,-0.524135,-0.143330,0.020409,0.178721,0.161737,-0.124155,0.727959,-0.558265,-0.022913,0.050546,-0.145914,0.010115,0.000000
8086.257427,-0.062413,-0.030392,0.001630,0.226546,-0.144480,0.012176,-0.265279,-0.097311,-0.187239,0.207948,0.078903,0.023489,-0.034226,0.101165,-0.026194,0.050525,0.112842,-0.776663,-0.518383,-0.143330,0.023842,0.178340,0.167106,-0.126647,0.726617,-0.559416,-0.012751,0.053216,-0.145151,0.010019,0.000000
8086.277410,-0.066056,-0.047457,0.015052,0.234217,-0.148507,0.031542,-0.262786,-0.110733,-0.187430,0.191649,0.089832,0.025023,-0.034226,0.107573,-0.030038,0.054360,0.112459,-0.776855,-0.514547,-0.142946,0.027657,0.178340,0.170557,-0.128948,0.725850,-0.560758,-0.009683,0.055886,-0.144007,0.010115,0.000000
8086.297336,-0.068165,-0.061454,0.034226,0.239777,-0.162504,0.054168,-0.260869,-0.120320,-0.191457,0.178035,0.089449,0.023681,-0.034035,0.114197,-0.032632,0.058195,0.112459,-0.776855,-0.510137,-0.142562,0.031472,0.178340,0.170940,-0.131824,0.724316,-0.563634,-0.005465,0.058557,-0.143625,0.010019,0.000000
8086.317400,-0.073342,-0.069124,0.059154,0.245721,-0.181295,0.076219,-0.262403,-0.125497,-0.199702,0.166914,0.077561,0.022722,-0.034035,0.120857,-0.029669,0.062988,0.113225,-0.776855,-0.505535,-0.141220,0.035668,0.177958,0.168256,-0.133934,0.720481,-0.566894,0.002397,0.060845,-0.142862,0.010115,0.000000
8086.337369,-0.078136,-0.070083,0.086957,0.247447,-0.193183,0.097502,-0.268347,-0.127031,-0.216576,0.163654,0.062797,0.019079,-0.032309,0.124070,-0.020187,0.064714,0.113417,-0.776663,-0.501317,-0.140262,0.041390,0.176433,0.162887,-0.136618,0.717222,-0.570728,0.015627,0.063897,-0.142099,0.010019,0.000000
8086.357349,-0.089257,-0.068357,0.119745,0.246488,-0.200086,0.123771,-0.291739,-0.127223,-0.251282,0.185321,0.061071,0.008724,-0.028283,0.122359,-0.009612,0.067398,0.114184,-0.775704,-0.495373,-0.139878,0.047112,0.174907,0.158477,-0.137193,0.716263,-0.575330,0.020996,0.066186,-0.141718,0.010115,0.000000
8086.377384,-0.106322,-0.058961,0.152341,0.248214,-0.201620,0.141603,-0.329322,-0.124347,-0.284262,0.263553,0.100762,-0.004314,-0.023297,0.116754,0.004192,0.069699,0.113993,-0.775704,-0.486553,-0.139878,0.052835,0.172236,0.156943,-0.137960,0.714921,-0.581275,0.024064,0.068475,-0.141336,0.010019,0.000000
8086.397394,-0.125497,-0.044580,0.175159,0.254733,-0.200086,0.145439,-0.361727,-0.115335,-0.295191,0.385119,0.135084,-0.012367,-0.019462,0.109684,0.019340,0.073917,0.113417,-0.775512,-0.478883,-0.139303,0.058175,0.168422,0.156752,-0.137960,0.714537,-0.583192,0.024447,0.070764,-0.140955,0.010019,0.000000
8086.417404,-0.139686,-0.031350,0.191841,0.256267,-0.196634,0.145247,-0.377642,-0.106514,-0.297684,0.515314,0.103446,-0.025023,-0.017929,0.102953,0.032672,0.079670,0.113034,-0.775704,-0.471788,-0.138152,0.064660,0.164989,0.161737,-0.134892,0.713579,-0.582233,0.024447,0.073434,-0.140955,0.010019,0.000000
8086.437396,-0.144672,-0.025790,0.208714,0.246296,-0.193566,0.142946,-0.377450,-0.101912,-0.302861,0.619240,0.051100,-0.034610,-0.013326,0.097520,0.040686,0.087148,0.112459,-0.775129,-0.466419,-0.134509,0.070382,0.161937,0.167489,-0.131824,0.710894,-0.580699,0.023489,0.076867,-0.140574,0.010019,0.000000
8086.457411,-0.146973,-0.025215,0.218493,0.228656,-0.185513,0.140261,-0.361535,-0.101529,-0.307463,0.699197,0.009299,-0.035952,-0.010833,0.091258,0.044155,0.095968,0.113225,-0.775129,-0.462584,-0.132016,0.076104,0.158885,0.171324,-0.130866,0.702841,-0.579165,0.022147,0.080300,-0.140955,0.010019,0.000000
8086.477345,-0.147739,-0.026940,0.219260,0.216192,-0.180144,0.140261,-0.341018,-0.101337,-0.311106,0.738505,-0.022147,-0.037294,-0.010642,0.087801,0.045575,0.100379,0.114376,-0.775129,-0.458558,-0.129907,0.079919,0.155832,0.173049,-0.132208,0.698622,-0.578974,0.021955,0.082589,-0.140955,0.010019,0.000000
8086.497391,-0.155218,-0.031542,0.220794,0.202962,-0.160011,0.143521,-0.288864,-0.101529,-0.310915,0.783566,-0.077752,-0.034418,-0.009299,0.080973,0.042534,0.107857,0.117636,-0.775129,-0.453381,-0.129140,0.086404,0.150492,0.175351,-0.133550,0.693254,-0.578974,0.022147,0.084878,-0.140955,0.010019,0.000000
8086.517542,-0.166722,-0.037678,0.226738,0.202770,-0.141412,0.146205,-0.243995,-0.104980,-0.300177,0.799289,-0.115335,-0.029049,-0.005465,0.075088,0.039122,0.112650,0.122813,-0.775129,-0.453189,-0.127990,0.091363,0.147058,0.175735,-0.132400,0.691336,-0.579165,0.022147,0.086785,-0.140574,0.010019,0.000000
8086.558178,-0.166722,-0.037678,0.226738,0.202770,-0.141412,0.146205,-0.243995,-0.104980,-0.300177,0.799289,-0.115335,-0.029049,-0.005465,0.075088,0.039122,0.112650,0.122813,-0.775129,-0.453189,-0.127990,0.091363,0.147058,0.175735,-0.132400,0.691336,-0.579165,0.022147,0.086785,-0.140574,0.010019,0.000000
8086.577358,-0.216576,-0.061454,0.258951,0.209290,-0.105363,0.157518,-0.124155,-0.124922,-0.263170,0.785866,-0.203345,-0.004314,0.023681,0.052221,0.014625,0.124347,0.121662,-0.775129,-0.452422,-0.126072,0.104334,0.137903,0.183021,-0.129332,0.679256,-0.582617,0.023681,0.091363,-0.140574,0.010211,0.000000
8086.597550,-0.225204,-0.062988,0.273141,0.209673,-0.092134,0.158477,-0.091942,-0.124922,-0.249939,0.769185,-0.215617,0.007957,0.033076,0.049042,0.009674,0.125305,0.116677,-0.773211,-0.454147,-0.127414,0.107386,0.134470,0.180720,-0.129715,0.668326,-0.584918,0.029624,0.093270,-0.139429,0.010019,0.000000
8086.617397,-0.243612,-0.062988,0.276592,0.219069,-0.072959,0.157135,-0.032309,-0.113034,-0.224054,0.703799,-0.236326,0.025406,0.041129,0.043019,0.013881,0.128373,0.107281,-0.773019,-0.454723,-0.133934,0.112345,0.129129,0.181678,-0.129332,0.653179,-0.589903,0.048991,0.097086,-0.137140,0.009827,0.000000
8086.637433,-0.259718,-0.058961,0.279852,0.231532,-0.077944,0.154642,0.026940,-0.100762,-0.217726,0.599682,-0.260102,0.040554,0.051484,0.033065,0.018407,0.134701,0.099036,-0.772444,-0.455873,-0.141604,0.116159,0.123789,0.191649,-0.130291,0.643400,-0.591053,0.057620,0.099375,-0.134470,0.010115,0.000000
8086.657631,-0.266238,-0.058386,0.287713,0.236326,-0.084080,0.146014,0.080054,-0.095968,-0.218110,0.491730,-0.285029,0.056852,0.062605,0.026766,0.019618,0.141028,0.095968,-0.769952,-0.458750,-0.142946,0.118067,0.119974,0.197977,-0.129524,0.636497,-0.591629,0.067782,0.101282,-0.131418,0.010115,0.000000
8086.677362,-0.266621,-0.056086,0.295191,0.238818,-0.084464,0.140453,0.117060,-0.087915,-0.218110,0.409471,-0.292698,0.063372,0.074876,0.026397,0.017271,0.146781,0.095393,-0.767459,-0.461434,-0.144480,0.118830,0.116541,0.198552,-0.128565,0.635155,-0.593546,0.080629,0.102427,-0.128366,0.010307,0.000000
8086.698211,-0.269881,-0.049375,0.300752,0.244571,-0.075260,0.137385,0.137002,-0.075643,-0.215234,0.359617,-0.291739,0.073151,0.082738,0.029745,0.012539,0.151191,0.096927,-0.765350,-0.462584,-0.144671,0.119211,0.112345,0.197593,-0.127798,0.634004,-0.597956,0.081971,0.102427,-0.125696,0.010019,0.000000
8086.717341,-0.279660,-0.038828,0.308997,0.253391,-0.057044,0.117827,0.149657,-0.062605,-0.211591,0.315516,-0.296916,0.081779,0.092900,0.034026,0.003327,0.153492,0.103254,-0.760172,-0.463927,-0.144480,0.119974,0.108149,0.197018,-0.123580,0.633812,-0.599298,0.081971,0.102427,-0.123026,0.010019,0.000000
8086.737381,-0.290589,-0.030583,0.313407,0.261636,-0.047073,0.085231,0.154642,-0.059537,-0.206222,0.282536,-0.316667,0.081012,0.105363,0.042358,-0.009059,0.152341,0.112842,-0.748284,-0.468529,-0.144480,0.120737,0.104715,0.195292,-0.117060,0.634004,-0.600065,0.081971,0.102427,-0.121119,0.010019,0.000000
