t,target_left_hip_pitch_joint,target_left_hip_roll_joint,target_left_hip_yaw_joint,target_left_knee_joint,target_left_ankle_pitch_joint,target_left_ankle_roll_joint,target_right_hip_pitch_joint,target_right_hip_roll_joint,target_right_hip_yaw_joint,target_right_knee_joint,target_right_ankle_pitch_joint,target_right_ankle_roll_joint,target_waist_yaw_joint,target_waist_pitch_joint,target_waist_roll_joint,target_left_shoulder_pitch_joint,target_left_shoulder_roll_joint,target_left_shoulder_yaw_joint,target_left_elbow_joint,target_left_wrist_yaw_joint,target_left_wrist_pitch_joint,target_left_wrist_roll_joint,target_right_shoulder_pitch_joint,target_right_shoulder_roll_joint,target_right_shoulder_yaw_joint,target_right_elbow_joint,target_right_wrist_yaw_joint,target_right_wrist_pitch_joint,target_right_wrist_roll_joint,target_head_yaw_joint,target_head_pitch_joint
8058.238306,-0.181220,-0.140228,0.217878,0.204502,-0.096735,-0.243271,-0.145693,0.091666,-0.187902,0.216324,-0.037996,0.123076,-0.098754,-0.022900,-0.002402,0.010345,0.240955,-0.677581,-0.592862,-0.244654,0.185055,0.042227,0.139796,-0.228614,0.612704,-0.645930,0.132197,0.186408,-0.159914,0.010000,-0.010000
8058.258300,-0.181278,-0.140036,0.218038,0.204338,-0.098502,-0.242855,-0.145956,0.091511,-0.188009,0.215852,-0.040234,0.122980,-0.099741,-0.022074,-0.002665,0.009483,0.240742,-0.677576,-0.593305,-0.244335,0.185055,0.042227,0.140602,-0.228193,0.612729,-0.645509,0.132506,0.186408,-0.159914,0.010000,-0.010000
8058.278404,-0.181220,-0.139966,0.218194,0.204215,-0.100412,-0.242458,-0.146207,0.091328,-0.188137,0.215528,-0.042709,0.122805,-0.100547,-0.022170,-0.003514,0.008466,0.240574,-0.677515,-0.593669,-0.244110,0.185055,0.042227,0.141497,-0.227982,0.612784,-0.645210,0.132697,0.186408,-0.159914,0.010000,-0.010000
8058.298321,-0.181050,-0.140350,0.218398,0.203676,-0.102491,-0.242606,-0.146733,0.092190,-0.185575,0.215732,-0.043914,0.123072,-0.095730,-0.026594,-0.006369,0.012280,0.238346,-0.679330,-0.593603,-0.245320,0.185055,0.042227,0.136653,-0.227023,0.612862,-0.647885,0.133416,0.186408,-0.159914,0.010000,-0.010000
8058.318272,-0.180635,-0.140488,0.218585,0.203628,-0.104233,-0.242625,-0.147051,0.092707,-0.184858,0.215499,-0.046099,0.123324,-0.096598,-0.028414,-0.007663,0.012468,0.238475,-0.679656,-0.593882,-0.246098,0.185055,0.042227,0.135998,-0.227168,0.612846,-0.648115,0.133783,0.186408,-0.159914,0.010000,-0.010000
8058.338331,-0.180121,-0.140618,0.218769,0.203754,-0.105203,-0.242602,-0.147593,0.092835,-0.184606,0.215090,-0.046953,0.123344,-0.097741,-0.028082,-0.008132,0.011403,0.239264,-0.679556,-0.594187,-0.246554,0.185055,0.042227,0.137160,-0.227676,0.612907,-0.647458,0.133989,0.186408,-0.159914,0.010000,-0.010000
8058.358286,-0.179672,-0.140687,0.219053,0.203846,-0.107401,-0.242699,-0.148270,0.092847,-0.184452,0.214612,-0.049278,0.123388,-0.098480,-0.027142,-0.007544,0.010484,0.239691,-0.679504,-0.594384,-0.246834,0.185055,0.042227,0.138108,-0.227943,0.612973,-0.646915,0.134095,0.186408,-0.159914,0.010000,-0.010000
8058.378359,-0.179533,-0.140491,0.219113,0.203741,-0.107547,-0.242566,-0.148565,0.092746,-0.184409,0.214319,-0.049487,0.123306,-0.098648,-0.025400,-0.007034,0.010258,0.239779,-0.679608,-0.594437,-0.247001,0.185055,0.042227,0.138651,-0.227886,0.613086,-0.646712,0.134158,0.186408,-0.159914,0.010000,-0.010000
8058.398338,-0.179510,-0.140325,0.219165,0.203656,-0.108610,-0.242326,-0.148769,0.092647,-0.184363,0.214027,-0.051022,0.123283,-0.098363,-0.024806,-0.007252,0.010308,0.239850,-0.679718,-0.594359,-0.247101,0.185055,0.042227,0.138634,-0.227848,0.613103,-0.646711,0.134262,0.186408,-0.159914,0.010000,-0.010000
8058.418305,-0.179488,-0.140348,0.219171,0.203784,-0.108380,-0.242137,-0.148973,0.092459,-0.184291,0.213803,-0.050919,0.123139,-0.098123,-0.023977,-0.008372,0.010635,0.239867,-0.679818,-0.594263,-0.247199,0.185055,0.042227,0.138558,-0.227758,0.613120,-0.646775,0.134333,0.186408,-0.159914,0.010000,-0.010000
8058.438298,-0.179703,-0.140260,0.219155,0.203747,-0.108311,-0.242148,-0.148982,0.092396,-0.184241,0.213751,-0.051151,0.123109,-0.098097,-0.024154,-0.009249,0.010661,0.239827,-0.679828,-0.594321,-0.247306,0.185055,0.042227,0.138439,-0.227691,0.613147,-0.646848,0.134380,0.186408,-0.159914,0.010000,-0.010000
8058.458271,-0.179808,-0.140296,0.219241,0.203798,-0.108639,-0.242206,-0.149100,0.092330,-0.184126,0.213650,-0.051297,0.123025,-0.097984,-0.025646,-0.008702,0.010752,0.239772,-0.679822,-0.594383,-0.247375,0.185055,0.042227,0.138193,-0.227663,0.613115,-0.646979,0.134437,0.186408,-0.159914,0.010000,-0.010000
8058.478611,-0.179682,-0.140280,0.219345,0.203903,-0.108422,-0.242226,-0.149131,0.092295,-0.183995,0.213606,-0.051134,0.122933,-0.097829,-0.026253,-0.008300,0.011022,0.239798,-0.679880,-0.594305,-0.247428,0.185055,0.042227,0.137991,-0.227596,0.613100,-0.647105,0.134483,0.186408,-0.159914,0.010000,-0.010000
8058.498287,-0.179390,-0.140114,0.219320,0.204074,-0.107420,-0.242066,-0.149187,0.092303,-0.183941,0.213576,-0.050404,0.122842,-0.097693,-0.027572,-0.007262,0.011162,0.239797,-0.679859,-0.594247,-0.247527,0.185055,0.042227,0.137962,-0.227534,0.613109,-0.647140,0.134508,0.186408,-0.159914,0.010000,-0.010000
8058.518309,-0.179086,-0.140071,0.219333,0.204376,-0.105849,-0.242101,-0.149278,0.092256,-0.183825,0.213614,-0.049052,0.122669,-0.097824,-0.028788,-0.006976,0.011188,0.239795,-0.679834,-0.594230,-0.247622,0.185055,0.042227,0.138086,-0.227523,0.613113,-0.647112,0.134520,0.186408,-0.159914,0.010000,-0.010000
8058.538369,-0.179116,-0.140047,0.219304,0.204513,-0.104820,-0.242236,-0.149257,0.092222,-0.183804,0.213691,-0.048089,0.122503,-0.098180,-0.029983,-0.006334,0.011070,0.239730,-0.679785,-0.594332,-0.247696,0.185055,0.042227,0.138335,-0.227546,0.613130,-0.647047,0.134517,0.186408,-0.159914,0.010000,-0.010000
8058.558263,-0.179191,-0.140012,0.219259,0.204634,-0.103515,-0.242423,-0.149164,0.092194,-0.183750,0.213868,-0.046484,0.122296,-0.098138,-0.030883,-0.005287,0.011059,0.239756,-0.679747,-0.594365,-0.247740,0.185055,0.042227,0.138500,-0.227630,0.613153,-0.647026,0.134530,0.186408,-0.159914,0.010000,-0.010000
8058.578968,-0.180214,-0.138780,0.219025,0.204283,-0.102616,-0.242111,-0.147406,0.092678,-0.184675,0.214206,-0.044805,0.123163,-0.095385,-0.031746,-0.008586,0.008195,0.240341,-0.678398,-0.594825,-0.245982,0.185055,0.042227,0.133066,-0.228391,0.613298,-0.648982,0.132022,0.186408,-0.159914,0.010000,-0.010000
8058.600358,-0.180610,-0.138401,0.218942,0.204119,-0.101303,-0.241821,-0.146281,0.092677,-0.184877,0.214498,-0.042316,0.123517,-0.095981,-0.031598,-0.007283,0.007943,0.240253,-0.678229,-0.594652,-0.244860,0.185055,0.042227,0.132294,-0.228392,0.613891,-0.649158,0.130210,0.186408,-0.159914,0.010000,-0.010000
8058.618330,-0.179523,-0.139567,0.219152,0.204738,-0.099553,-0.242181,-0.147766,0.092075,-0.183714,0.214366,-0.040304,0.122457,-0.099401,-0.030681,-0.000473,0.011690,0.239311,-0.679789,-0.593827,-0.246034,0.185055,0.042227,0.139171,-0.227452,0.614341,-0.646601,0.131575,0.186408,-0.159914,0.010000,-0.010000
8058.638312,-0.179264,-0.139987,0.219171,0.205070,-0.100055,-0.242545,-0.148821,0.092035,-0.183466,0.214156,-0.041486,0.122176,-0.099208,-0.030719,0.000180,0.012421,0.239298,-0.680039,-0.593790,-0.246817,0.185055,0.042227,0.141108,-0.227327,0.614115,-0.645925,0.132651,0.186408,-0.159914,0.010000,-0.010000
8058.658333,-0.179344,-0.140066,0.219041,0.205146,-0.099444,-0.242813,-0.148997,0.092152,-0.183547,0.214277,-0.041499,0.122132,-0.098645,-0.031411,0.000259,0.011746,0.239540,-0.679780,-0.594185,-0.247283,0.185055,0.042227,0.140457,-0.227641,0.613716,-0.646295,0.133317,0.186408,-0.159914,0.010000,-0.010000
8058.678478,-0.179333,-0.140115,0.219049,0.204972,-0.100004,-0.242814,-0.149102,0.092345,-0.183617,0.214277,-0.042558,0.122247,-0.098263,-0.032950,-0.000713,0.011045,0.239730,-0.679598,-0.594513,-0.247525,0.185055,0.042227,0.139212,-0.227743,0.613398,-0.646847,0.133789,0.186408,-0.159914,0.010000,-0.010000
8058.698479,-0.179372,-0.140107,0.219020,0.204959,-0.099422,-0.242827,-0.148894,0.092463,-0.183672,0.214488,-0.042033,0.122244,-0.098088,-0.034156,-0.002485,0.010931,0.239691,-0.679542,-0.594530,-0.247662,0.185055,0.042227,0.138357,-0.227580,0.613255,-0.647239,0.134055,0.186408,-0.159914,0.010000,-0.010000
8058.718300,-0.179160,-0.140047,0.219019,0.205167,-0.097949,-0.242754,-0.148840,0.092534,-0.183620,0.214758,-0.040414,0.122186,-0.097969,-0.035157,-0.003221,0.011250,0.239613,-0.679590,-0.594387,-0.247717,0.185055,0.042227,0.138200,-0.227732,0.613207,-0.647271,0.134179,0.186408,-0.159914,0.010000,-0.010000
8058.738251,-0.179117,-0.140057,0.219075,0.205252,-0.097338,-0.242867,-0.148974,0.092506,-0.183578,0.214833,-0.039590,0.122257,-0.097984,-0.036319,-0.003345,0.011551,0.239637,-0.679708,-0.594356,-0.247665,0.185055,0.042227,0.138295,-0.227912,0.613188,-0.647215,0.134262,0.186408,-0.159914,0.010000,-0.010000
8058.758265,-0.179148,-0.140058,0.219067,0.205234,-0.096762,-0.243057,-0.148927,0.092545,-0.183556,0.214842,-0.038985,0.122253,-0.098060,-0.036990,-0.002220,0.011551,0.239571,-0.679779,-0.594431,-0.247668,0.185055,0.042227,0.138539,-0.227877,0.613231,-0.647158,0.134286,0.186408,-0.159914,0.010000,-0.010000
8058.778260,-0.178904,-0.140098,0.219057,0.205346,-0.095549,-0.243054,-0.148890,0.092623,-0.183423,0.214945,-0.037576,0.121996,-0.098034,-0.037621,-0.001040,0.011534,0.239575,-0.679831,-0.594362,-0.247736,0.185055,0.042227,0.138782,-0.227755,0.613287,-0.647115,0.134336,0.186408,-0.159914,0.010000,-0.010000
8058.798340,-0.178874,-0.140172,0.219049,0.205386,-0.095065,-0.243020,-0.149017,0.092679,-0.183407,0.214913,-0.037221,0.121965,-0.098081,-0.038259,-0.000697,0.011505,0.239628,-0.679832,-0.594339,-0.247802,0.185055,0.042227,0.138902,-0.227741,0.613285,-0.647069,0.134374,0.186408,-0.159914,0.010000,-0.010000
8058.818317,-0.179009,-0.140280,0.219004,0.205438,-0.094572,-0.243064,-0.149014,0.092655,-0.183483,0.214941,-0.036918,0.121920,-0.098199,-0.038025,0.000053,0.011612,0.239561,-0.679822,-0.594345,-0.247853,0.185055,0.042227,0.139107,-0.227876,0.613282,-0.646974,0.134385,0.186408,-0.159914,0.010000,-0.010000
8058.838279,-0.179070,-0.140341,0.218954,0.205479,-0.093907,-0.243147,-0.148981,0.092617,-0.183492,0.215037,-0.036221,0.121839,-0.098077,-0.037846,0.000132,0.011677,0.239584,-0.679828,-0.594337,-0.247849,0.185055,0.042227,0.139132,-0.227933,0.613298,-0.646999,0.134371,0.186408,-0.159914,0.010000,-0.010000
8058.858314,-0.178750,-0.140016,0.218901,0.206189,-0.092557,-0.242637,-0.149017,0.091653,-0.185968,0.214520,-0.035775,0.121487,-0.103100,-0.033420,0.001958,0.007328,0.241762,-0.678056,-0.594561,-0.246496,0.185055,0.042227,0.144359,-0.228793,0.613168,-0.644245,0.133775,0.186408,-0.159914,0.010000,-0.010000
8058.878305,-0.178830,-0.139677,0.218701,0.206220,-0.091010,-0.242222,-0.148815,0.091281,-0.186753,0.214666,-0.034571,0.121382,-0.102467,-0.031973,0.002440,0.006722,0.241640,-0.677747,-0.594370,-0.245602,0.185055,0.042227,0.145104,-0.228749,0.613103,-0.643970,0.133521,0.186408,-0.159914,0.010000,-0.010000
8058.898387,-0.179546,-0.139551,0.218401,0.205978,-0.089709,-0.242118,-0.148109,0.091058,-0.187135,0.215072,-0.033455,0.121212,-0.101137,-0.032268,0.002506,0.007716,0.240816,-0.677851,-0.594095,-0.245022,0.185055,0.042227,0.143874,-0.228243,0.613026,-0.644651,0.133412,0.186408,-0.159914,0.010000,-0.010000
8058.918290,-0.180271,-0.139525,0.218181,0.205812,-0.088772,-0.242221,-0.147389,0.090934,-0.187312,0.215508,-0.032308,0.121001,-0.100205,-0.033097,0.002481,0.008695,0.240444,-0.677909,-0.593851,-0.244681,0.185055,0.042227,0.142622,-0.228005,0.612900,-0.645215,0.133392,0.186408,-0.159914,0.010000,-0.010000
8058.938259,-0.180606,-0.139586,0.218134,0.205776,-0.088280,-0.242264,-0.147028,0.090943,-0.187334,0.215820,-0.031504,0.121030,-0.099693,-0.034186,0.003141,0.009209,0.240400,-0.677842,-0.593687,-0.244450,0.185055,0.042227,0.141892,-0.228076,0.612748,-0.645497,0.133429,0.186408,-0.159914,0.010000,-0.010000
8058.958270,-0.180605,-0.139566,0.218103,0.205724,-0.087863,-0.242135,-0.146771,0.091014,-0.187395,0.216034,-0.031035,0.121209,-0.099764,-0.034992,0.003961,0.009258,0.240499,-0.677737,-0.593588,-0.244349,0.185055,0.042227,0.141734,-0.228120,0.612663,-0.645558,0.133456,0.186408,-0.159914,0.010000,-0.010000
8058.978327,-0.180618,-0.139644,0.218121,0.205762,-0.087846,-0.242350,-0.146675,0.090988,-0.187438,0.216179,-0.030846,0.121218,-0.099945,-0.035694,0.003715,0.009122,0.240416,-0.677646,-0.593614,-0.244261,0.185055,0.042227,0.141810,-0.228166,0.612574,-0.645523,0.133448,0.186408,-0.159914,0.010000,-0.010000
8058.998352,-0.178792,-0.140384,0.218033,0.206346,-0.086800,-0.242415,-0.146438,0.091063,-0.187262,0.216219,-0.027801,0.121511,-0.103666,-0.044537,0.003049,0.005510,0.239816,-0.676765,-0.595537,-0.245201,0.185055,0.042227,0.146760,-0.226951,0.614517,-0.645440,0.132087,0.186408,-0.159914,0.010000,-0.010000
8059.018279,-0.178293,-0.140647,0.217916,0.206350,-0.086918,-0.242526,-0.146218,0.091265,-0.187318,0.216487,-0.027506,0.121935,-0.103728,-0.045097,0.001672,0.004704,0.239716,-0.676488,-0.595797,-0.245678,0.185055,0.042227,0.147906,-0.227046,0.615069,-0.645681,0.131399,0.186408,-0.159914,0.010000,-0.010000
8059.038369,-0.178383,-0.140762,0.217686,0.206247,-0.085957,-0.242619,-0.145847,0.091538,-0.187411,0.216884,-0.025875,0.122255,-0.102633,-0.043433,0.002745,0.005416,0.239928,-0.676453,-0.595374,-0.245944,0.185055,0.042227,0.147291,-0.227540,0.615122,-0.645975,0.131018,0.186408,-0.159914,0.010000,-0.010000
8059.058301,-0.178709,-0.140900,0.217624,0.206072,-0.086179,-0.242894,-0.145567,0.091720,-0.187397,0.217111,-0.025994,0.122555,-0.101936,-0.041769,0.003511,0.006202,0.240185,-0.676474,-0.595005,-0.246060,0.185055,0.042227,0.146266,-0.227779,0.615038,-0.646285,0.130824,0.186408,-0.159914,0.010000,-0.010000
8059.079965,-0.179994,-0.139780,0.217368,0.205444,-0.086307,-0.242680,-0.143547,0.092233,-0.188412,0.217452,-0.025069,0.123722,-0.098733,-0.040113,-0.001779,0.003940,0.240918,-0.675169,-0.595197,-0.244272,0.185055,0.042227,0.140115,-0.228460,0.615167,-0.648487,0.128167,0.186408,-0.159914,0.010000,-0.010000
8059.098403,-0.180321,-0.139572,0.217448,0.205166,-0.086571,-0.242494,-0.142599,0.092195,-0.188517,0.217592,-0.024341,0.124145,-0.099168,-0.038022,-0.002416,0.004028,0.240671,-0.675092,-0.594866,-0.243159,0.185055,0.042227,0.139063,-0.228286,0.615764,-0.648680,0.126256,0.186408,-0.159914,0.010000,-0.010000
8059.118315,-0.179101,-0.140730,0.217763,0.205642,-0.086272,-0.242722,-0.144252,0.091544,-0.187361,0.217224,-0.023675,0.123334,-0.102827,-0.036220,0.003089,0.007695,0.239698,-0.676655,-0.594017,-0.244353,0.185055,0.042227,0.146076,-0.227307,0.616236,-0.646031,0.127534,0.186408,-0.159914,0.010000,-0.010000
8059.138246,-0.178683,-0.141067,0.217762,0.205894,-0.086798,-0.242932,-0.145241,0.091514,-0.187148,0.216922,-0.025331,0.123192,-0.102874,-0.035511,0.003387,0.008132,0.239700,-0.676843,-0.594081,-0.245168,0.185055,0.042227,0.148241,-0.227178,0.616043,-0.645289,0.128543,0.186408,-0.159914,0.010000,-0.010000
8059.158252,-0.178654,-0.141215,0.217680,0.205931,-0.088269,-0.243133,-0.145629,0.091604,-0.187316,0.216783,-0.027559,0.123268,-0.102637,-0.036038,0.001924,0.007090,0.240026,-0.676503,-0.594569,-0.245671,0.185055,0.042227,0.147749,-0.227425,0.615672,-0.645568,0.129145,0.186408,-0.159914,0.010000,-0.010000
8059.179976,-0.178673,-0.141337,0.217691,0.205758,-0.090170,-0.243239,-0.145648,0.091767,-0.187464,0.216698,-0.029912,0.123425,-0.102370,-0.036928,0.000238,0.006059,0.240234,-0.676217,-0.595053,-0.245936,0.185055,0.042227,0.146466,-0.227377,0.615408,-0.646109,0.129527,0.186408,-0.159914,0.010000,-0.010000
8059.198323,-0.178840,-0.141325,0.217736,0.205541,-0.091974,-0.243212,-0.145472,0.091791,-0.187602,0.216664,-0.031750,0.123529,-0.102329,-0.037571,-0.000582,0.005670,0.240246,-0.676082,-0.595164,-0.246071,0.185055,0.042227,0.145461,-0.227154,0.615289,-0.646502,0.129741,0.186408,-0.159914,0.010000,-0.010000
8059.218294,-0.180729,-0.140662,0.218030,0.204788,-0.096007,-0.243078,-0.146028,0.091710,-0.187926,0.216398,-0.037584,0.123496,-0.098595,-0.027756,-0.001719,0.009176,0.241061,-0.676898,-0.593197,-0.245013,0.185055,0.042227,0.140056,-0.228540,0.613196,-0.646654,0.131193,0.186408,-0.159914,0.010000,-0.010000
8059.238318,-0.181523,-0.140301,0.218233,0.204291,-0.099397,-0.242830,-0.146465,0.091582,-0.188184,0.215841,-0.041839,0.123584,-0.098782,-0.024012,-0.002149,0.009963,0.241229,-0.677260,-0.592986,-0.244345,0.185055,0.042227,0.139073,-0.228677,0.612623,-0.646197,0.131931,0.186408,-0.159914,0.010000,-0.010000
8059.258244,-0.181771,-0.140071,0.218353,0.204049,-0.100955,-0.242677,-0.146478,0.091303,-0.188333,0.215412,-0.043333,0.123330,-0.099923,-0.022102,-0.003033,0.009238,0.240875,-0.677343,-0.593498,-0.243980,0.185055,0.042227,0.140259,-0.228310,0.612747,-0.645681,0.132288,0.186408,-0.159914,0.010000,-0.010000
8059.279602,-0.181510,-0.139963,0.218574,0.203943,-0.103673,-0.242217,-0.146792,0.091230,-0.188338,0.214978,-0.046404,0.123037,-0.100543,-0.022516,-0.003940,0.008154,0.240650,-0.677292,-0.593855,-0.243856,0.185055,0.042227,0.141185,-0.227872,0.612815,-0.645368,0.132568,0.186408,-0.159914,0.010000,-0.010000
8059.299044,-0.181338,-0.140356,0.218731,0.203417,-0.105002,-0.242172,-0.147224,0.092140,-0.185786,0.215223,-0.047241,0.123229,-0.095672,-0.027410,-0.005981,0.012063,0.238443,-0.679109,-0.593700,-0.245135,0.185055,0.042227,0.136445,-0.226880,0.612952,-0.647990,0.133323,0.186408,-0.159914,0.010000,-0.010000
8059.318307,-0.180957,-0.140600,0.218928,0.203506,-0.107133,-0.242222,-0.147723,0.092531,-0.185056,0.214851,-0.049758,0.123335,-0.096631,-0.029542,-0.006389,0.012348,0.238598,-0.679388,-0.593966,-0.245970,0.185055,0.042227,0.135852,-0.227141,0.612865,-0.648176,0.133716,0.186408,-0.159914,0.010000,-0.010000
8059.338287,-0.180469,-0.140753,0.219115,0.203697,-0.107618,-0.242314,-0.148415,0.092599,-0.184789,0.214390,-0.049925,0.123302,-0.097944,-0.028546,-0.006702,0.011247,0.239443,-0.679307,-0.594305,-0.246440,0.185055,0.042227,0.137103,-0.227731,0.612917,-0.647512,0.133921,0.186408,-0.159914,0.010000,-0.010000
8059.358264,-0.180129,-0.140657,0.219319,0.203684,-0.109438,-0.242398,-0.148923,0.092669,-0.184696,0.214051,-0.051997,0.123309,-0.098658,-0.027488,-0.006242,0.010250,0.239871,-0.679223,-0.594571,-0.246730,0.185055,0.042227,0.138103,-0.227964,0.613028,-0.646983,0.134030,0.186408,-0.159914,0.010000,-0.010000
8059.378249,-0.179966,-0.140463,0.219427,0.203639,-0.109372,-0.242313,-0.149230,0.092519,-0.184589,0.213799,-0.051850,0.123120,-0.098670,-0.026119,-0.006354,0.010149,0.239917,-0.679368,-0.594617,-0.246895,0.185055,0.042227,0.138512,-0.227904,0.613115,-0.646831,0.134146,0.186408,-0.159914,0.010000,-0.010000
8059.398397,-0.179769,-0.140260,0.219521,0.203668,-0.109947,-0.242057,-0.149497,0.092478,-0.184477,0.213562,-0.052816,0.123071,-0.098415,-0.026184,-0.006598,0.010243,0.239855,-0.679520,-0.594549,-0.247011,0.185055,0.042227,0.138495,-0.227838,0.613103,-0.646830,0.134244,0.186408,-0.159914,0.010000,-0.010000
8059.418290,-0.180932,-0.139050,0.219219,0.203220,-0.110113,-0.241502,-0.147751,0.092853,-0.185475,0.213687,-0.052704,0.123951,-0.095470,-0.025686,-0.012046,0.007555,0.240468,-0.678249,-0.594910,-0.245277,0.185055,0.042227,0.132821,-0.228525,0.613249,-0.648816,0.131808,0.186408,-0.159914,0.010000,-0.010000
8059.438276,-0.181152,-0.138635,0.219233,0.203114,-0.109223,-0.241208,-0.146837,0.092778,-0.185491,0.213777,-0.050994,0.124292,-0.095844,-0.025390,-0.010887,0.007484,0.240352,-0.678168,-0.594658,-0.244252,0.185055,0.042227,0.131880,-0.228512,0.613825,-0.649040,0.130036,0.186408,-0.159914,0.010000,-0.010000
8059.458316,-0.179914,-0.139881,0.219573,0.203866,-0.107611,-0.241581,-0.148517,0.092071,-0.184165,0.213518,-0.049111,0.123165,-0.099451,-0.024499,-0.004509,0.011258,0.239330,-0.679745,-0.593864,-0.245478,0.185055,0.042227,0.138732,-0.227516,0.614249,-0.646519,0.131436,0.186408,-0.159914,0.010000,-0.010000
8059.478260,-0.179727,-0.140156,0.219558,0.204182,-0.106625,-0.241990,-0.149348,0.091922,-0.183841,0.213349,-0.048694,0.122657,-0.099154,-0.024279,-0.003131,0.012170,0.239344,-0.680019,-0.593795,-0.246332,0.185055,0.042227,0.140686,-0.227362,0.614067,-0.645927,0.132575,0.186408,-0.159914,0.010000,-0.010000
8059.498341,-0.179583,-0.140069,0.219466,0.204335,-0.106016,-0.242035,-0.149695,0.092007,-0.183872,0.213339,-0.048960,0.122643,-0.098521,-0.026134,-0.003532,0.011499,0.239578,-0.679744,-0.594172,-0.246879,0.185055,0.042227,0.140011,-0.227521,0.613658,-0.646308,0.133312,0.186408,-0.159914,0.010000,-0.010000
8059.518259,-0.179349,-0.140023,0.219431,0.204444,-0.104843,-0.242102,-0.149737,0.092117,-0.183830,0.213503,-0.048317,0.122607,-0.098136,-0.028579,-0.005156,0.010861,0.239760,-0.679536,-0.594462,-0.247189,0.185055,0.042227,0.138899,-0.227545,0.613347,-0.646828,0.133802,0.186408,-0.159914,0.010000,-0.010000
8059.539222,-0.179446,-0.139968,0.219378,0.204542,-0.103461,-0.242238,-0.149521,0.092190,-0.183836,0.213806,-0.046875,0.122462,-0.098268,-0.030655,-0.006063,0.010600,0.239695,-0.679430,-0.594579,-0.247406,0.185055,0.042227,0.138219,-0.227520,0.613179,-0.647149,0.134095,0.186408,-0.159914,0.010000,-0.010000
8059.558309,-0.179197,-0.139961,0.219476,0.204744,-0.102718,-0.242090,-0.149846,0.092272,-0.183762,0.213853,-0.046089,0.122621,-0.098105,-0.032413,-0.006468,0.010707,0.239812,-0.679403,-0.594482,-0.247523,0.185055,0.042227,0.137988,-0.227684,0.613067,-0.647218,0.134242,0.186408,-0.159914,0.010000,-0.010000
8059.578792,-0.179316,-0.139957,0.219394,0.204792,-0.101733,-0.242309,-0.149701,0.092300,-0.183830,0.214044,-0.045149,0.122760,-0.098219,-0.033471,-0.006002,0.011002,0.239832,-0.679476,-0.594490,-0.247517,0.185055,0.042227,0.138179,-0.227852,0.613113,-0.647161,0.134313,0.186408,-0.159914,0.010000,-0.010000
8059.598491,-0.179235,-0.139880,0.219361,0.204963,-0.099669,-0.242487,-0.149517,0.092333,-0.183692,0.214270,-0.042849,0.122586,-0.098104,-0.034075,-0.005191,0.011264,0.239693,-0.679582,-0.594489,-0.247543,0.185055,0.042227,0.138475,-0.227838,0.613177,-0.647149,0.134337,0.186408,-0.159914,0.010000,-0.010000
8059.618276,-0.179270,-0.139987,0.219355,0.204976,-0.099781,-0.242593,-0.149455,0.092409,-0.183630,0.214321,-0.042797,0.122501,-0.098078,-0.034806,-0.005396,0.011203,0.239676,-0.679572,-0.594495,-0.247642,0.185055,0.042227,0.138492,-0.227669,0.613213,-0.647142,0.134425,0.186408,-0.159914,0.010000,-0.010000
8059.638296,-0.179035,-0.140119,0.219341,0.205211,-0.098089,-0.242549,-0.149596,0.092530,-0.183496,0.214390,-0.041090,0.122428,-0.098010,-0.035588,-0.004408,0.011415,0.239589,-0.679636,-0.594422,-0.247739,0.185055,0.042227,0.138643,-0.227684,0.613209,-0.647106,0.134436,0.186408,-0.159914,0.010000,-0.010000
